x,y,theta,v,phi,a,omega,jerk
16.5,50,-1.8314,1,0,0,0,10
16.5121,49.9576,-1.78795,1.01588,0.00157465,0.357132,5,10
16.5255,49.9144,-1.74527,1.04412,0.177446,0.713713,2.35719,10
16.5402,49.8698,-1.70016,1.08455,0.26,1.06975,7.35204e-10,10
16.5564,49.8237,-1.65411,1.13706,0.26,1.42527,3.88451e-10,10
16.5742,49.7755,-1.60868,1.20159,0.26,1.78027,4.32015e-10,10
16.5937,49.7249,-1.56385,1.27809,0.26,2.13477,4.52603e-10,10
16.6151,49.6716,-1.5196,1.36653,0.26,2.4888,4.53954e-10,10
16.6386,49.6153,-1.47592,1.46685,0.26,2.84236,4.4011e-10,10
16.6646,49.5556,-1.43282,1.57901,0.26,3.19548,4.14848e-10,10
16.6933,49.4924,-1.39028,1.70298,0.26,3.54818,3.81377e-10,10
16.7251,49.4252,-1.34831,1.8387,0.26,3.90047,3.42194e-10,10
16.7604,49.3539,-1.30691,1.98616,0.26,4.25239,2.99096e-10,10
16.7996,49.2782,-1.26609,2.14531,0.26,4.60394,2.53221e-10,10
16.8432,49.198,-1.22584,2.31611,0.26,4.95516,2.05129e-10,10
16.8917,49.1132,-1.18617,2.49855,0.26,5.30606,1.54865e-10,10
16.9456,49.0236,-1.14707,2.6926,0.26,5.65668,1.01986e-10,10
17.0055,48.9291,-1.10856,2.89822,0.26,6.00702,4.55589e-11,-0.990064
17.0718,48.8297,-1.07062,3.11539,0.26,5.97236,-4.50274e-11,-10
17.1452,48.7255,-1.03323,3.33064,0.26,5.62203,-1.58029e-10,-10
17.226,48.6168,-0.996446,3.53288,0.26,5.27152,-2.7121e-10,-10
17.3143,48.5044,-0.960334,3.7221,0.26,4.92084,-3.91374e-10,-10
17.4101,48.3891,-0.924954,3.8983,0.26,4.57003,-5.25475e-10,-10
17.5133,48.2716,-0.89035,4.06146,0.26,4.2191,-6.81526e-10,-10
17.6239,48.1525,-0.856553,4.21156,0.26,3.86809,-8.69626e-10,-10
17.7416,48.0326,-0.823581,4.3486,0.26,3.51702,-1.10337e-09,-10
17.8661,47.9124,-0.791441,4.47258,0.26,3.16593,-1.40193e-09,-10
17.9973,47.7925,-0.760134,4.58348,0.26,2.81483,-1.79342e-09,-10
18.1347,47.6734,-0.729647,4.68131,0.26,2.46376,-2.32053e-09,-10
18.2779,47.5556,-0.699966,4.76606,0.26,2.11274,-3.0505e-09,-10
18.4266,47.4396,-0.671066,4.83773,0.26,1.7618,-4.09351e-09,-10
18.5804,47.3257,-0.64292,4.89632,0.26,1.41097,-5.63839e-09,-10
18.7387,47.2144,-0.615497,4.94184,0.26,1.06027,-8.02671e-09,-10
18.901,47.106,-0.588762,4.97429,0.26,0.709742,-1.1918e-08,-10
19.0669,47.0007,-0.562678,4.99368,0.26,0.359402,-1.86951e-08,-9.99996
19.2359,46.8989,-0.537207,5,0.26,0.00928234,-3.15099e-08,-0.258413
19.4074,46.8008,-0.512312,5,0.26,0.000234764,-5.91334e-08,-0.00653564
19.581,46.7065,-0.487923,5,0.26,5.93748e-06,-1.68738e-07,-0.000165295
19.7568,46.6159,-0.463944,5,0.26,1.5017e-07,-0.349351,-4.18053e-06
19.9344,46.529,-0.440279,5,0.247765,3.80088e-09,-1.64873,-1.0574e-07
20.1139,46.4459,-0.417979,5,0.190022,9.87049e-11,-1.86576,-2.69879e-09
20.2949,46.3663,-0.401116,5,0.124679,4.21456e-12,-1.57258,-9.2802e-11
20.4772,46.2894,-0.390184,5,0.0696037,9.65367e-13,-1.11688,-1.68774e-11
20.6602,46.2143,-0.384141,5,0.0304879,3.74454e-13,-0.681901,-7.7926e-12
20.8435,46.1402,-0.381529,5,0.00660615,1.01619e-13,-0.345261,-2.29902e-12
21.0271,46.0665,-0.380994,5,-0.00548569,2.11254e-14,-0.122128,-3.38285e-13
21.2107,45.9928,-0.381504,5,-0.00976289,9.28138e-15,0.00382755,-3.31686e-14
21.3943,45.9191,-0.382375,5,-0.00962884,8.12008e-15,0.0599561,-3.15185e-13
21.5778,45.8453,-0.383225,5,-0.00752904,-2.91521e-15,0.0729868,2.80253e-13
21.7612,45.7713,-0.383885,5,-0.00497287,6.89703e-15,0.0638646,6.36607e-14
21.9446,45.6972,-0.384319,5,-0.00273618,9.12592e-15,0.0466109,-7.21553e-14
22.128,45.623,-0.384557,5,-0.00110376,6.59961e-15,0.0292348,-1.17578e-13
22.3113,45.5488,-0.384651,5,-7.98828e-05,2.48297e-15,0.0153814,-2.54266e-13
22.4947,45.4746,-0.384656,5,0.000458809,-6.41942e-15,0.00597287,2.48128e-13
22.678,45.4004,-0.384615,5,0.000667993,2.26804e-15,0.000509488,-2.35031e-13
22.8614,45.3262,-0.384556,5,0.000685836,-5.96089e-15,-0.00205207,-1.06476e-13
23.0448,45.252,-0.384495,5,0.000613968,-9.68885e-15,-0.00279122,2.59679e-13
23.2281,45.1778,-0.384441,5,0.000516213,-5.96936e-16,-0.00258799,-1.23052e-13
23.4115,45.1036,-0.384396,5,0.000425576,-4.90523e-15,-0.00205737,-6.14051e-14
23.5948,45.0294,-0.384359,5,0.000353521,-7.05515e-15,-0.00157077,3.27194e-13
23.7782,44.9553,-0.384328,5,0.000298509,4.40059e-15,-0.00130717,1.36566e-13
23.9616,44.8811,-0.384302,5,0.000252729,9.18204e-15,-0.00129938,-4.23698e-13
24.145,44.8069,-0.38428,5,0.000207222,-5.65251e-15,-0.00145888,1.38339e-14
24.3283,44.7328,-0.384262,5,0.000156128,-5.16816e-15,-0.00157616,-4.95714e-15
24.5117,44.6586,-0.384248,5,0.000100927,-5.34172e-15,-0.00130497,3.09384e-13
24.6951,44.5845,-0.384239,5,5.52241e-05,5.49045e-15,-0.000914024,1.77984e-14
24.8785,44.5103,-0.384235,5,2.32129e-05,6.11361e-15,-0.000549362,-5.77546e-14
25.0619,44.4362,-0.384233,5,3.97291e-06,4.0915e-15,-0.000271582,-1.29953e-13
25.2452,44.362,-0.384232,5,-5.53855e-06,-4.58433e-16,-9.0198e-05,-6.42649e-14
25.4286,44.2879,-0.384233,5,-8.69749e-06,-2.70848e-15,1.03197e-05,1.94373e-13
25.612,44.2137,-0.384234,5,-8.33607e-06,4.09694e-15,5.36201e-05,-3.62845e-13
25.7954,44.1396,-0.384234,5,-6.45817e-06,-8.60703e-15,6.21586e-05,1.78959e-13
25.9788,44.0654,-0.384235,5,-4.28123e-06,-2.3413e-15,5.32324e-05,2.63671e-15
26.1621,43.9913,-0.384235,5,-2.4169e-06,-2.24899e-15,3.82499e-05,-7.00411e-14
26.3455,43.9171,-0.384236,5,-1.0773e-06,-4.70127e-15,2.36123e-05,2.10934e-13
26.5289,43.843,-0.384236,5,-2.50341e-07,2.68396e-15,1.21411e-05,-9.17491e-14
26.7123,43.7688,-0.384236,5,1.74871e-07,-5.2837e-16,4.46025e-06,2.82723e-13
26.8957,43.6947,-0.384236,5,3.31079e-07,9.37036e-15,7.19398e-08,-2.73152e-13
27.079,43.6205,-0.384236,5,3.33599e-07,-1.93244e-16,-1.9259e-06,-1.4172e-13
27.2624,43.5464,-0.384236,5,2.66149e-07,-5.15515e-15,-2.4326e-06,1.52497e-13
27.4458,43.4722,-0.384236,5,1.80954e-07,1.84088e-16,-2.16125e-06,1.48913e-13
27.6292,43.3981,-0.384236,5,1.05261e-07,5.39783e-15,-1.59412e-06,-1.37261e-13
27.8126,43.3239,-0.384236,5,4.94317e-08,5.92026e-16,-1.00997e-06,6.83657e-14
27.9959,43.2498,-0.384236,5,1.40602e-08,2.98565e-15,-5.38279e-07,3.13642e-14
28.1793,43.1756,-0.384236,5,-4.79158e-09,4.08378e-15,-2.14424e-07,-8.72808e-14
28.3627,43.1015,-0.384236,5,-1.23012e-08,1.02789e-15,-2.39839e-08,-2.2858e-13
28.5461,43.0273,-0.384236,5,-1.31412e-08,-6.97516e-15,6.69978e-08,6.72243e-14
28.7295,42.9532,-0.384236,5,-1.07948e-08,-4.6215e-15,9.43225e-08,-1.20939e-13
28.9128,42.879,-0.384236,5,-7.49137e-09,-8.85583e-15,8.72612e-08,3.34661e-13
29.0962,42.8049,-0.384236,5,-4.43527e-09,2.86135e-15,6.61138e-08,-7.32603e-14
29.2796,42.7307,-0.384236,5,-2.11981e-09,2.96354e-16,4.29506e-08,-1.17479e-13
29.463,42.6566,-0.384236,5,-6.1558e-10,-3.81682e-15,2.3641e-08,2.31617e-13
29.6463,42.5824,-0.384236,5,2.12383e-10,4.29257e-15,1.00444e-08,-7.23715e-14
29.8297,42.5083,-0.384236,5,5.6416e-10,1.7587e-15,1.8261e-09,1.73743e-13
30.0131,42.4341,-0.384236,5,6.28114e-10,7.84179e-15,-2.27128e-09,-3.52828e-13
30.1965,42.36,-0.384236,5,5.48569e-10,-4.51145e-15,-3.66359e-09,3.69246e-13
30.3799,42.2858,-0.384236,5,4.20261e-10,8.41664e-15,-3.54702e-09,-2.7849e-13
30.5632,42.2117,-0.384236,5,2.96036e-10,-1.33386e-15,-2.77244e-09,1.30997e-13
30.7466,42.1375,-0.384236,5,1.98939e-10,3.25263e-15,-1.85971e-09,9.71675e-14
30.93,42.0634,-0.384236,5,1.33808e-10,6.65467e-15,-1.07217e-09,-5.98713e-14
31.1134,41.9892,-0.384236,5,9.62578e-11,4.55845e-15,-5.03056e-10,-2.45239e-13
31.2968,41.9151,-0.384236,5,7.86396e-11,-4.02787e-15,-1.49594e-10,-7.7676e-15
31.4801,41.8409,-0.384236,5,7.34004e-11,-4.29983e-15,3.38273e-11,-9.07911e-15
31.6635,41.7668,-0.384236,5,7.45851e-11,-4.61771e-15,1.02787e-10,7.25798e-14
31.8469,41.6926,-0.384236,5,7.8185e-11,-2.07654e-15,1.05942e-10,2.45253e-13
32.0303,41.6185,-0.384236,5,8.18953e-11,6.51029e-15,7.88117e-11,4.78056e-14
32.2137,41.5443,-0.384236,5,8.46555e-11,8.18407e-15,4.36737e-11,-2.95396e-13
32.397,41.4702,-0.384236,5,8.61851e-11,-2.15837e-15,1.22353e-11,1.15965e-13
32.5804,41.396,-0.384236,5,8.66136e-11,1.90182e-15,-1.09707e-11,-1.56654e-13
32.7638,41.3219,-0.384236,5,8.62294e-11,-3.58295e-15,-2.55934e-11,1.5265e-13
32.9472,41.2477,-0.384236,5,8.5333e-11,1.76165e-15,-3.32444e-11,2.33791e-13
33.1306,41.1736,-0.384236,5,8.41687e-11,9.94717e-15,-3.60841e-11,-2.72477e-14
33.3139,41.0994,-0.384236,5,8.2905e-11,8.99317e-15,-3.60844e-11,-2.70694e-13
33.4973,41.0253,-0.384236,5,8.16412e-11,-4.84388e-16,-3.47199e-11,-7.72075e-14
33.6807,40.9511,-0.384236,5,8.04252e-11,-3.18758e-15,-3.29418e-11,-1.71398e-13
33.8641,40.877,-0.384236,5,7.92715e-11,-9.18858e-15,-3.12648e-11,2.42281e-13
34.0475,40.8028,-0.384236,5,7.81766e-11,-7.05802e-16,-2.99044e-11,-1.38424e-13
34.2308,40.7287,-0.384236,5,7.71292e-11,-5.55232e-15,-2.88926e-11,2.9981e-13
34.4142,40.6545,-0.384236,5,7.61173e-11,4.94466e-15,-2.81786e-11,-9.14315e-15
34.5976,40.5804,-0.384236,5,7.51305e-11,4.62454e-15,-2.7672e-11,-7.09647e-14
34.781,40.5062,-0.384236,5,7.41613e-11,2.13992e-15,-2.72982e-11,-3.03695e-13
34.9644,40.4321,-0.384236,5,7.32053e-11,-8.49306e-15,-2.6996e-11,1.69608e-13
35.1477,40.3579,-0.384236,5,7.22598e-11,-2.55474e-15,-2.67232e-11,2.45646e-13
35.3311,40.2838,-0.384236,5,7.13239e-11,6.04585e-15,-2.64587e-11,2.60293e-14
