x,y,theta,v,phi,a,omega,jerk
16.5,50,-1.8314,1,0,0,0,10
16.5121,49.9576,-1.78794,1.01587,0.00154805,0.357132,5,10
16.5255,49.9144,-1.74526,1.04412,0.177392,0.713714,2.35949,10
16.5402,49.8699,-1.70013,1.08455,0.26,1.06975,1.01926e-13,10
16.5564,49.8237,-1.65407,1.13705,0.26,1.42527,1.24605e-13,10
16.5742,49.7755,-1.60863,1.20158,0.26,1.78027,1.37932e-13,10
16.5936,49.7249,-1.56379,1.27809,0.26,2.13478,1.45171e-13,10
16.615,49.6716,-1.51953,1.36652,0.26,2.4888,1.45808e-13,10
16.6386,49.6153,-1.47585,1.46684,0.26,2.84237,1.41045e-13,10
16.6645,49.5557,-1.43274,1.579,0.26,3.19549,1.3243e-13,10
16.6932,49.4924,-1.39019,1.70296,0.26,3.54819,1.22758e-13,10
16.725,49.4252,-1.34821,1.83869,0.26,3.90048,1.09081e-13,10
16.7603,49.3539,-1.3068,1.98614,0.26,4.2524,9.52932e-14,10
16.7995,49.2782,-1.26597,2.14529,0.26,4.60395,8.14034e-14,10
16.8431,49.1981,-1.22571,2.3161,0.26,4.95517,6.56561e-14,10
16.8916,49.1132,-1.18603,2.49854,0.26,5.30607,4.96608e-14,10
16.9455,49.0236,-1.14693,2.69258,0.26,5.65669,3.31439e-14,10
17.0054,48.9292,-1.10841,2.8982,0.26,6.00704,1.39247e-14,-0.99103
17.0717,48.8298,-1.07045,3.11538,0.26,5.97234,-1.41579e-14,-10
17.1451,48.7256,-1.03306,3.33062,0.26,5.62202,-5.00216e-14,-10
17.226,48.6169,-0.99627,3.53286,0.26,5.2715,-8.60058e-14,-10
17.3142,48.5046,-0.960151,3.72209,0.26,4.92083,-1.25305e-13,-10
17.41,48.3893,-0.924764,3.89828,0.26,4.57001,-1.68693e-13,-10
17.5133,48.2718,-0.890153,4.06144,0.26,4.21909,-2.17826e-13,-10
17.6239,48.1527,-0.856349,4.21154,0.26,3.86808,-2.77483e-13,-10
17.7415,48.0328,-0.82337,4.34858,0.26,3.51701,-3.52897e-13,-10
17.8661,47.9126,-0.791224,4.47256,0.26,3.16592,-4.48124e-13,-10
17.9973,47.7927,-0.759909,4.58346,0.26,2.81482,-5.72744e-13,-10
18.1347,47.6737,-0.729417,4.68129,0.26,2.46375,-7.42372e-13,-10
