x,y,theta,v,phi,a,omega,jerk
18.2779,47.5559,-0.699728,4.76604,0.26,2.11273,-2.69529e-13,-10
18.4267,47.4399,-0.670823,4.83772,0.26,1.76179,-3.61456e-13,-10
18.5804,47.3261,-0.642671,4.89631,0.26,1.41096,-4.97023e-13,-10
18.7387,47.2148,-0.615242,4.94183,0.26,1.06027,-7.06969e-13,-10
18.9011,47.1065,-0.588501,4.97429,0.26,0.709738,-1.04943e-12,-10
19.067,47.0013,-0.562412,4.99367,0.26,0.359398,-1.64282e-12,-10
19.236,46.8995,-0.536937,5,0.26,0.00927712,-2.76526e-12,-0.264977
19.4075,46.8014,-0.512036,5,0.26,1.58062e-08,-5.17489e-12,-4.51464e-07
19.5812,46.7071,-0.487643,5,0.26,3.16989e-14,-1.14815e-11,-1.1916e-12
19.7569,46.6166,-0.463659,5,0.26,-1.00202e-14,-3.45686e-11,9.27805e-14
19.9346,46.5298,-0.439991,5,0.26,-6.77185e-15,-2.19164e-10,-2.19949e-14
20.1141,46.4467,-0.416544,5,0.26,-7.54192e-15,-4.559,2.35476e-13
20.2952,46.3673,-0.393225,5,0.100385,7.0233e-16,-2.86448,-3.39667e-13
20.478,46.2917,-0.384408,5,9.70508e-05,-1.11897e-14,-0.00471959,3.56894e-13
20.6613,46.2176,-0.3844,5,-6.81866e-05,1.30549e-15,0.0019409,-3.37187e-13
20.8447,46.1434,-0.384406,5,-2.34003e-07,-1.04997e-14,8.51607e-06,4.55537e-13
21.0281,46.0692,-0.384406,5,6.41522e-08,5.44906e-15,-1.30059e-06,-3.01754e-13
21.2114,45.995,-0.384406,5,1.86175e-08,-5.11565e-15,-9.35793e-09,-5.77982e-14
21.3948,45.9209,-0.384406,5,1.82898e-08,-7.13922e-15,8.61503e-10,2.18724e-13
21.5781,45.8467,-0.384406,5,1.832e-08,5.18498e-16,8.78468e-12,1.77637e-13
21.7615,45.7725,-0.384406,5,1.83203e-08,6.73775e-15,-5.5899e-13,-1.12094e-13
21.9449,45.6983,-0.384406,5,1.83203e-08,2.81323e-15,-6.8661e-15,-1.69593e-13
22.1282,45.6242,-0.384406,5,1.83203e-08,-3.12437e-15,3.23855e-14,3.7863e-13
22.3116,45.55,-0.384406,5,1.83203e-08,1.01318e-14,-9.97096e-15,-1.04367e-13
22.4949,45.4758,-0.384406,5,1.83203e-08,6.47783e-15,-5.58777e-15,-4.87843e-13
22.6783,45.4016,-0.384406,5,1.83203e-08,-1.0602e-14,1.11253e-14,9.2543e-14
22.8617,45.3275,-0.384406,5,1.83203e-08,-7.36198e-15,1.95943e-14,1.32376e-13
23.045,45.2533,-0.384406,5,1.83203e-08,-2.72739e-15,-1.85825e-14,4.16665e-13
23.2284,45.1791,-0.384406,5,1.83203e-08,1.18604e-14,1.71636e-15,-2.32242e-13
23.4117,45.1049,-0.384406,5,1.83203e-08,3.72943e-15,-1.11838e-14,-3.12176e-14
23.5951,45.0308,-0.384406,5,1.83203e-08,2.63648e-15,-2.14663e-13,1.8655e-13
23.7784,44.9566,-0.384406,5,1.83203e-08,9.16777e-15,1.89771e-12,-1.38513e-13
23.9618,44.8824,-0.384406,5,1.83203e-08,4.3183e-15,3.51558e-10,4.1361e-14
24.1452,44.8082,-0.384406,5,1.83327e-08,5.76639e-15,-1.42126e-09,1.94351e-13
24.3285,44.7341,-0.384406,5,1.82829e-08,1.25708e-14,-5.21137e-07,-2.16655e-13
24.5119,44.6599,-0.384406,5,3.74066e-11,4.98552e-15,-1.42129e-09,1.9857e-13
24.6952,44.5857,-0.384406,5,-1.23541e-11,1.19376e-14,3.51557e-10,-3.80865e-13
24.8786,44.5115,-0.384406,5,-4.57894e-14,-1.39681e-15,1.955e-12,-1.89268e-13
25.062,44.4374,-0.384406,5,2.2657e-14,-8.02326e-15,-2.75939e-13,-5.13389e-14
25.2453,44.3632,-0.384406,5,1.29961e-14,-9.82068e-15,3.20112e-14,3.02973e-13
25.4287,44.289,-0.384406,5,1.41169e-14,7.86684e-16,-5.5775e-14,8.92952e-14
25.612,44.2149,-0.384406,5,1.21641e-14,3.91299e-15,9.11549e-15,-1.70565e-13
25.7954,44.1407,-0.384406,5,1.24833e-14,-2.05866e-15,-1.2648e-14,-2.35803e-13
25.9787,44.0665,-0.384406,5,1.20405e-14,-1.03143e-14,3.39672e-14,4.36935e-13
26.1621,43.9923,-0.384406,5,1.32297e-14,4.98315e-15,-8.05564e-15,-3.77239e-14
26.3455,43.9182,-0.384406,5,1.29477e-14,3.66241e-15,6.72585e-15,-1.78982e-14
26.5288,43.844,-0.384406,5,1.31831e-14,3.03577e-15,-6.1628e-14,-1.51168e-13
26.7122,43.7698,-0.384406,5,1.10255e-14,-2.25676e-15,2.86273e-14,1.30954e-13
26.8955,43.6956,-0.384406,5,1.20277e-14,2.32805e-15,7.88234e-15,-7.02024e-14
27.0789,43.6215,-0.384406,5,1.23037e-14,-1.29803e-16,-3.8552e-14,3.00011e-13
27.2623,43.5473,-0.384406,5,1.0954e-14,1.03739e-14,3.02639e-14,-3.32552e-13
27.4456,43.4731,-0.384406,5,1.20135e-14,-1.26908e-15,-4.10629e-14,1.75111e-13
27.629,43.3989,-0.384406,5,1.05759e-14,4.86172e-15,3.76257e-14,-4.63669e-13
27.8123,43.3248,-0.384406,5,1.18932e-14,-1.13718e-14,-4.34241e-14,-9.36177e-15
27.9957,43.2506,-0.384406,5,1.03729e-14,-1.16995e-14,-8.51476e-15,9.13462e-14
28.179,43.1764,-0.384406,5,1.00748e-14,-8.5014e-15,9.21072e-15,2.05391e-13
28.3624,43.1022,-0.384406,5,1.03972e-14,-1.31048e-15,1.14629e-14,2.11385e-13
28.5458,43.0281,-0.384406,5,1.07986e-14,6.0903e-15,-1.27496e-14,-8.72075e-14
28.7291,42.9539,-0.384406,5,1.03522e-14,3.03709e-15,-8.67622e-15,2.485e-13
28.9125,42.8797,-0.384406,5,1.00484e-14,1.17373e-14,-1.48265e-14,-2.45362e-14
29.0958,42.8055,-0.384406,5,9.52935e-15,1.08783e-14,1.58495e-14,7.38398e-15
29.2792,42.7314,-0.384406,5,1.00843e-14,1.11368e-14,-5.63689e-14,-4.9038e-13
29.4626,42.6572,-0.384406,5,8.11073e-15,-6.03186e-15,6.16879e-14,3.29546e-13
29.6459,42.583,-0.384406,5,1.02705e-14,5.50585e-15,-8.19599e-15,-4.27849e-13
29.8293,42.5088,-0.384406,5,9.98353e-15,-9.47353e-15,-3.33511e-14,1.91293e-13
30.0126,42.4347,-0.384406,5,8.81587e-15,-2.77619e-15,2.84314e-14,2.87146e-13
30.196,42.3605,-0.384406,5,9.81128e-15,7.27707e-15,-3.59835e-14,-2.14408e-14
30.3794,42.2863,-0.384406,5,8.55147e-15,6.5264e-15,1.2853e-14,-1.8347e-13
30.5627,42.2121,-0.384406,5,9.00146e-15,1.02931e-16,-1.2709e-14,-2.67957e-13
30.7461,42.138,-0.384406,5,8.55651e-15,-9.2785e-15,4.31127e-14,1.22182e-13
30.9294,42.0638,-0.384406,5,1.00659e-14,-5.00078e-15,-7.37404e-14,-8.93867e-14
31.1128,41.9896,-0.384406,5,7.4842e-15,-8.1303e-15,2.26264e-14,5.65217e-13
31.2961,41.9155,-0.384406,5,8.27638e-15,1.16585e-14,-1.78456e-15,-2.02433e-13
31.4795,41.8413,-0.384406,5,8.2139e-15,4.57112e-15,-5.61923e-15,-7.65309e-14
31.6629,41.7671,-0.384406,5,8.01716e-15,1.8917e-15,-4.26697e-15,1.63553e-13
31.8462,41.6929,-0.384406,5,7.86777e-15,7.61785e-15,1.83728e-14,-4.25792e-13
32.0296,41.6188,-0.384406,5,8.51102e-15,-7.28954e-15,-2.08228e-14,1.79133e-13
32.2129,41.5446,-0.384406,5,7.78199e-15,-1.01792e-15,1.50405e-15,2.50883e-13
32.3963,41.4704,-0.384406,5,7.83465e-15,7.76571e-15,1.33197e-15,-6.67555e-14
32.5797,41.3962,-0.384406,5,7.88128e-15,5.42854e-15,-1.30189e-14,1.10323e-14
32.763,41.3221,-0.384406,5,7.42548e-15,5.81479e-15,2.12334e-15,-4.29113e-13
32.9464,41.2479,-0.384406,5,7.49982e-15,-9.20886e-15,-1.04299e-14,2.15092e-13
33.1297,41.1737,-0.384406,5,7.13466e-15,-1.67829e-15,-2.89804e-15,3.87324e-13
33.3131,41.0995,-0.384406,5,7.0332e-15,1.18823e-14,3.21481e-15,-2.52013e-13
33.4964,41.0254,-0.384406,5,7.14575e-15,3.05907e-15,-1.86023e-15,-4.36629e-13
33.6798,40.9512,-0.384406,5,7.08062e-15,-1.22277e-14,-1.94672e-14,1.77323e-13
33.8632,40.877,-0.384406,5,6.39906e-15,-6.01949e-15,1.99294e-14,3.92749e-13
34.0465,40.8028,-0.384406,5,7.0968e-15,7.73101e-15,1.36564e-14,-3.44e-13
34.2299,40.7287,-0.384406,5,7.57493e-15,-4.31274e-15,-2.25698e-14,3.73254e-13
34.4132,40.6545,-0.384406,5,6.78474e-15,8.75525e-15,3.60207e-15,-5.97633e-13
34.5966,40.5803,-0.384406,5,6.91085e-15,-1.21684e-14,-2.49013e-14,4.15203e-13
34.78,40.5061,-0.384406,5,6.03903e-15,2.3682e-15,2.05716e-14,-3.73279e-13
34.9633,40.432,-0.384406,5,6.75926e-15,-1.07006e-14,-4.35749e-14,5.26487e-13
35.1467,40.3578,-0.384406,5,5.23366e-15,7.73217e-15,5.16293e-14,-2.08259e-13
35.33,40.2836,-0.384406,5,7.04125e-15,4.40823e-16,-2.06531e-14,-1.06825e-13
35.5134,40.2094,-0.384406,5,6.31817e-15,-3.29923e-15,-1.85517e-14,8.35229e-14
35.6967,40.1353,-0.384406,5,5.66865e-15,-3.75014e-16,2.58419e-14,-3.09879e-13
35.8801,40.0611,-0.384406,5,6.5734e-15,-1.12242e-14,2.06294e-15,6.15911e-13
36.0635,39.9869,-0.384406,5,6.64563e-15,1.03395e-14,-4.83559e-14,-4.59795e-13
36.2468,39.9128,-0.384406,5,4.95264e-15,-5.7584e-15,4.80075e-14,3.65374e-13
36.4302,39.8386,-0.384406,5,6.63343e-15,7.03367e-15,-3.59669e-14,-4.99306e-13
36.6135,39.7644,-0.384406,5,5.3742e-15,-1.04475e-14,-5.16877e-15,1.63256e-13
36.7969,39.6902,-0.384406,5,5.19323e-15,-4.73178e-15,3.87407e-14,-1.94642e-13
36.9803,39.6161,-0.384406,5,6.54958e-15,-1.15464e-14,-2.17263e-14,6.50633e-13
37.1636,39.5419,-0.384406,5,5.78892e-15,1.12329e-14,-5.45311e-14,-2.1438e-13
37.347,39.4677,-0.384406,5,3.87974e-15,3.72726e-15,7.91246e-14,-2.72992e-13
37.5303,39.3935,-0.384406,5,6.64996e-15,-5.83045e-15,-5.35755e-14,3.95429e-13
37.7137,39.3194,-0.384406,5,4.77423e-15,8.01389e-15,3.0465e-14,-3.62279e-13
37.8971,39.2452,-0.384406,5,5.84084e-15,-4.66985e-15,-6.66598e-15,-3.62863e-14
38.0804,39.171,-0.384406,5,5.60746e-15,-5.94027e-15,-4.6134e-14,1.76125e-13
38.2638,39.0968,-0.384406,5,3.99226e-15,2.26038e-16,3.98841e-14,1.36673e-13
38.4471,39.0227,-0.384406,5,5.38864e-15,5.0111e-15,-1.05159e-14,5.71324e-14
38.6305,38.9485,-0.384406,5,5.02047e-15,7.01136e-15,8.17256e-15,-1.39775e-13
38.8138,38.8743,-0.384406,5,5.3066e-15,2.11771e-15,-5.90175e-15,2.20405e-13
38.9972,38.8001,-0.384406,5,5.09998e-15,9.83429e-15,-9.28423e-15,-2.52749e-13
39.1806,38.726,-0.384406,5,4.77493e-15,9.8532e-16,-6.06891e-15,1.17428e-13
39.3639,38.6518,-0.384406,5,4.56245e-15,5.09657e-15,-3.76684e-15,-3.61666e-13
39.5473,38.5776,-0.384406,5,4.43057e-15,-7.56571e-15,-1.82071e-14,7.78738e-14
39.7306,38.5034,-0.384406,5,3.79312e-15,-4.83927e-15,3.06225e-14,4.2954e-13
39.914,38.4293,-0.384406,5,4.86524e-15,1.01993e-14,-3.3558e-14,-6.47719e-13
40.0974,38.3551,-0.384406,5,3.69035e-15,-1.24779e-14,2.09398e-15,4.32872e-13
40.2807,38.2809,-0.384406,5,3.76366e-15,2.67732e-15,3.28431e-14,2.4098e-13
40.4641,38.2067,-0.384406,5,4.91353e-15,1.11143e-14,-2.72209e-14,-1.35184e-13
40.6474,38.1326,-0.384406,5,3.9605e-15,6.38134e-15,3.98677e-15,-6.01147e-14
40.8308,38.0584,-0.384406,5,4.10008e-15,4.27667e-15,-1.73249e-14,-4.50128e-13
41.0141,37.9842,-0.384406,5,3.49352e-15,-1.14827e-14,3.44129e-14,1.62461e-13
41.1975,37.91,-0.384406,5,4.69834e-15,-5.79482e-15,-4.56348e-14,-1.77383e-13
41.3809,37.8359,-0.384406,5,3.10063e-15,-1.20052e-14,5.4201e-14,1.85459e-13
41.5642,37.7617,-0.384406,5,4.99826e-15,-5.51207e-15,-5.97055e-14,2.2044e-13
41.7476,37.6875,-0.384406,5,2.90791e-15,2.20574e-15,1.80393e-14,-2.44284e-13
41.9309,37.6134,-0.384406,5,3.53948e-15,-6.34687e-15,4.50384e-15,5.01735e-13
42.1143,37.5392,-0.384406,5,3.69717e-15,1.12194e-14,1.27863e-14,-2.34255e-13
42.2977,37.465,-0.384406,5,4.14483e-15,3.01786e-15,-1.14571e-14,-1.95053e-13
42.481,37.3908,-0.384406,5,3.7437e-15,-3.81112e-15,-1.15309e-14,-1.86986e-13
42.6644,37.3167,-0.384406,5,3.33999e-15,-1.03577e-14,3.42514e-14,6.50707e-13
42.8477,37.2425,-0.384406,5,4.53917e-15,1.24242e-14,-5.76756e-14,-7.08208e-14
43.0311,37.1683,-0.384406,5,2.51989e-15,9.94469e-15,1.33801e-14,-1.24623e-13
43.2144,37.0941,-0.384406,5,2.98834e-15,5.58152e-15,3.35972e-14,-4.03276e-13
43.3978,37.02,-0.384406,5,4.16461e-15,-8.53755e-15,-2.8556e-14,2.47082e-13
43.5812,36.9458,-0.384406,5,3.16484e-15,1.13028e-16,1.48077e-15,-3.44634e-13
43.7645,36.8716,-0.384406,5,3.21668e-15,-1.19529e-14,2.22625e-15,2.03719e-13
43.9479,36.7974,-0.384406,5,3.29463e-15,-4.82056e-15,-8.97927e-15,1.71886e-13
44.1312,36.7233,-0.384406,5,2.98025e-15,1.19733e-15,4.47384e-15,2.7225e-13
44.3146,36.6491,-0.384406,5,3.13689e-15,1.07291e-14,-1.31215e-14,-4.72714e-13
44.498,36.5749,-0.384406,5,2.67749e-15,-5.82108e-15,1.77926e-15,4.95312e-13
44.6813,36.5007,-0.384406,5,2.73978e-15,1.15203e-14,2.00891e-14,-5.61255e-13
44.8647,36.4266,-0.384406,5,3.44312e-15,-8.12978e-15,-1.63595e-14,8.63786e-14
45.048,36.3524,-0.384406,5,2.87036e-15,-5.10558e-15,-2.89927e-14,-1.93557e-13
45.2314,36.2782,-0.384406,5,1.8553e-15,-1.18822e-14,8.2504e-14,4.77859e-13
45.4147,36.204,-0.384406,5,4.74384e-15,4.84809e-15,-1.03039e-13,-4.87797e-13
45.5981,36.1299,-0.384406,5,1.13635e-15,-1.22302e-14,4.49282e-14,2.22332e-13
45.7815,36.0557,-0.384406,5,2.70933e-15,-4.4461e-15,9.21862e-15,2.77713e-13
45.9648,35.9815,-0.384406,5,3.03208e-15,5.27689e-15,-1.51213e-14,-2.90724e-13
46.1482,35.9073,-0.384406,5,2.50267e-15,-4.90164e-15,-1.35399e-14,-8.37843e-14
46.3315,35.8332,-0.384406,5,2.02863e-15,-7.83501e-15,5.46511e-15,4.86566e-13
46.5149,35.759,-0.384406,5,2.21997e-15,9.20012e-15,-1.59072e-14,-8.53023e-14
46.6983,35.6848,-0.384406,5,1.66304e-15,6.21361e-15,1.99123e-14,-3.70536e-13
46.8816,35.6107,-0.384406,5,2.36019e-15,-6.7592e-15,1.36439e-14,5.43267e-13
47.065,35.5365,-0.384406,5,2.83788e-15,1.22611e-14,-3.03211e-14,-2.87089e-13
47.2483,35.4623,-0.384406,5,1.77631e-15,2.20983e-15,2.3746e-14,-4.2535e-13
47.4317,35.3881,-0.384406,5,2.60768e-15,-1.26821e-14,-1.04253e-14,1.02313e-13
47.6151,35.314,-0.384406,5,2.24268e-15,-9.10001e-15,-1.05336e-14,2.46746e-13
47.7984,35.2398,-0.384406,5,1.87389e-15,-4.61193e-16,-9.72631e-15,3.51283e-13
47.9818,35.1656,-0.384406,5,1.53336e-15,1.18376e-14,5.28759e-14,-1.67247e-13
48.1651,35.0914,-0.384406,5,3.3846e-15,5.98208e-15,-7.31909e-14,-3.87315e-13
48.3485,35.0173,-0.384406,5,8.22112e-16,-7.57817e-15,4.68601e-14,2.42523e-13
48.5318,34.9431,-0.384406,5,2.46273e-15,9.12799e-16,-2.09374e-14,3.32769e-13
48.7152,34.8689,-0.384406,5,1.72969e-15,1.25634e-14,-2.54889e-14,-4.10619e-13
48.8986,34.7947,-0.384406,5,8.37302e-16,-1.81279e-15,6.6078e-14,1.55972e-13
49.0819,34.7206,-0.384406,5,3.15076e-15,3.64793e-15,-3.44594e-14,-4.45674e-13
49.2653,34.6464,-0.384406,5,1.9443e-15,-1.19555e-14,-7.42094e-15,2.67395e-14
49.4486,34.5722,-0.384406,5,1.68449e-15,-1.10193e-14,-2.6388e-14,5.02467e-13
49.632,34.498,-0.384406,5,7.60617e-16,6.57251e-15,3.2138e-14,-3.96087e-13
49.8154,34.4239,-0.384406,5,1.8858e-15,-7.29486e-15,-1.28319e-14,2.8011e-13
49.9987,34.3497,-0.384406,5,1.43654e-15,2.51207e-15,4.93744e-15,-1.6217e-14
50.1821,34.2755,-0.384406,5,1.60941e-15,1.9443e-15,-1.0601e-14,1.71769e-13
50.3654,34.2013,-0.384406,5,1.23826e-15,7.95808e-15,4.39443e-15,-4.26618e-13
50.5488,34.1272,-0.384406,5,1.39211e-15,-6.97822e-15,-2.27337e-14,3.03033e-13
50.7321,34.053,-0.384406,5,5.96182e-16,3.63124e-15,4.00365e-14,-1.21482e-13
50.9155,33.9788,-0.384406,5,1.9979e-15,-6.21972e-16,-2.85323e-14,-3.23016e-13
51.0989,33.9046,-0.384406,5,9.98955e-16,-1.19311e-14,2.84105e-14,5.67677e-13
51.2822,33.8305,-0.384406,5,1.99363e-15,7.94384e-15,-5.24948e-14,-2.54297e-13
51.4656,33.7563,-0.384406,5,1.55741e-16,-9.59341e-16,2.41823e-14,-1.72754e-13
51.6489,33.6821,-0.384406,5,1.00239e-15,-7.00762e-15,5.69693e-16,3.84761e-13
51.8323,33.6079,-0.384406,5,1.02233e-15,6.46322e-15,-2.59394e-14,-1.70478e-13
52.0157,33.5338,-0.384406,5,1.14168e-16,4.9462e-16,2.69597e-14,-1.80711e-13
52.199,33.4596,-0.384406,5,1.05805e-15,-5.83225e-15,3.57922e-14,-2.13335e-14
52.3824,33.3854,-0.384406,5,2.31117e-15,-6.57916e-15,-7.31702e-14,-5.07497e-14
52.5657,33.3113,-0.384406,5,-2.50587e-16,-8.35596e-15,4.35414e-14,5.00318e-13
52.7491,33.2371,-0.384406,5,1.27384e-15,9.16066e-15,1.24349e-14,-3.67335e-13
52.9324,33.1629,-0.384406,5,1.70919e-15,-3.70009e-15,-5.57199e-14,1.17203e-13
53.1158,33.0887,-0.384406,5,-2.41614e-16,4.0331e-16,2.38991e-14,-1.77848e-13
53.2992,33.0146,-0.384406,5,5.95117e-16,-5.8233e-15,-2.18265e-14,8.16621e-15
53.4825,32.9404,-0.384406,5,-1.69048e-16,-5.53739e-15,2.27908e-14,3.16001e-13
53.6659,32.8662,-0.384406,5,6.28879e-16,5.52608e-15,-9.7138e-15,-2.79008e-13
53.8492,32.792,-0.384406,5,2.8879e-16,-4.24224e-15,2.39844e-14,-4.38397e-14
54.0326,32.7179,-0.384406,5,1.12851e-15,-5.77711e-15,-4.20671e-14,3.84191e-13
54.216,32.6437,-0.384406,5,-3.44301e-16,7.67377e-15,3.49978e-14,-4.59728e-14
54.3993,32.5695,-0.384406,5,8.81003e-16,6.06422e-15,-1.04042e-15,-3.17479e-13
54.5827,32.4953,-0.384406,5,8.44577e-16,-5.05102e-15,-4.31456e-14,1.17483e-13
54.766,32.4212,-0.384406,5,-6.65992e-16,-9.37816e-16,1.71186e-14,-2.42846e-13
54.9494,32.347,-0.384406,5,-6.66533e-17,-9.44009e-15,4.54371e-14,3.25947e-13
55.1328,32.2728,-0.384406,5,1.52414e-15,1.97162e-15,-4.98033e-14,5.53475e-14
55.3161,32.1986,-0.384406,5,-2.1952e-16,3.90938e-15,-5.07938e-15,4.61615e-15
55.4995,32.1245,-0.384406,5,-3.97354e-16,4.071e-15,3.15037e-14,2.38115e-13
55.6828,32.0503,-0.384406,5,7.0562e-16,1.24076e-14,-2.56806e-14,-1.26379e-13
55.8662,31.9761,-0.384406,5,-1.93483e-16,7.98298e-15,-2.48955e-14,-3.19296e-14
56.0495,31.9019,-0.384406,5,-1.0651e-15,6.8651e-15,4.12823e-14,9.47864e-14
56.2329,31.8278,-0.384406,5,3.80237e-16,1.01837e-14,-2.05359e-14,-2.52125e-13
56.4163,31.7536,-0.384406,5,-3.38744e-16,1.35652e-15,7.92974e-15,1.48749e-13
56.5996,31.6794,-0.384406,5,-6.11165e-17,6.56435e-15,-3.93504e-15,-4.87277e-14
56.783,31.6052,-0.384406,5,-1.98886e-16,4.85835e-15,-2.00814e-14,5.54313e-14
56.9663,31.5311,-0.384406,5,-9.01955e-16,6.79905e-15,2.49857e-14,-1.76268e-13
57.1497,31.4569,-0.384406,5,-2.71827e-17,6.2773e-16,-2.43954e-14,-3.6732e-13
57.3331,31.3827,-0.384406,5,-8.81289e-16,-1.22325e-14,-1.16715e-14,4.4987e-13
57.5164,31.3086,-0.384406,5,-1.28992e-15,3.51791e-15,4.2849e-14,-1.5707e-13
57.6998,31.2344,-0.384406,5,2.10264e-16,-1.98126e-15,-2.81992e-14,1.55272e-13
57.8831,31.1602,-0.384406,5,-7.77017e-16,3.45497e-15,-1.41431e-14,-4.27184e-13
58.0665,31.086,-0.384406,5,-1.27218e-15,-1.15011e-14,4.54541e-14,6.87261e-13
58.2498,31.0119,-0.384406,5,3.1921e-16,1.25605e-14,-3.95534e-14,-6.91095e-13
58.4332,30.9377,-0.384406,5,-1.06559e-15,-1.16354e-14,4.66013e-14,1.26512e-13
58.6166,30.8635,-0.384406,5,5.65964e-16,-7.20606e-15,-2.6089e-14,-9.54867e-14
58.7999,30.7893,-0.384406,5,-3.47437e-16,-1.05491e-14,-1.47578e-14,1.85868e-13
58.9833,30.7152,-0.384406,5,-8.64121e-16,-4.04171e-15,5.75979e-15,-1.39523e-13
59.1666,30.641,-0.384406,5,-6.62466e-16,-8.92656e-15,-1.31986e-14,1.58405e-13
59.35,30.5668,-0.384406,5,-1.12456e-15,-3.38065e-15,1.70924e-14,4.4603e-13
59.5334,30.4926,-0.384406,5,-5.26141e-16,1.22353e-14,2.17813e-14,-2.12269e-13
59.7167,30.4185,-0.384406,5,2.36443e-16,4.80354e-15,-6.13173e-14,-7.10689e-14
59.9001,30.3443,-0.384406,5,-1.91033e-15,2.31535e-15,1.22672e-14,-3.38671e-13
60.0834,30.2701,-0.384406,5,-1.48085e-15,-9.54185e-15,3.16429e-14,3.04938e-13
60.2668,30.1959,-0.384406,5,-3.73001e-16,1.13432e-15,-5.27983e-15,-1.1913e-13
60.4501,30.1218,-0.384406,5,-5.57853e-16,-3.03653e-15,-1.57771e-14,3.39532e-13
60.6335,30.0476,-0.384406,5,-1.11022e-15,8.85079e-15,-9.61743e-15,-1.60956e-13
60.8169,29.9734,-0.384406,5,-1.44694e-15,3.21556e-15,1.48281e-14,8.76372e-14
61.0002,29.8992,-0.384406,5,-9.27796e-16,6.28382e-15,-3.42361e-14,-4.02221e-13
61.1836,29.8251,-0.384406,5,-2.12643e-15,-7.79833e-15,2.00747e-14,2.49425e-13
61.3669,29.7509,-0.384406,5,-1.4236e-15,9.34257e-16,1.53915e-14,1.12305e-13
61.5503,29.6767,-0.384406,5,-8.8473e-16,4.86618e-15,-3.22224e-14,2.78779e-14
61.7337,29.6025,-0.384406,5,-2.01287e-15,5.84221e-15,3.13163e-14,-3.03916e-14
61.917,29.5284,-0.384406,5,-9.16453e-16,4.77817e-15,-2.74725e-14,-3.6705e-13
62.1004,29.4542,-0.384406,5,-1.87829e-15,-8.07259e-15,2.53978e-15,4.96309e-13
62.2837,29.38,-0.384406,5,-1.78937e-15,9.30366e-15,2.1438e-14,-1.84368e-13
62.4671,29.3058,-0.384406,5,-1.0388e-15,2.84877e-15,-2.49314e-14,-4.35807e-13
62.6505,29.2317,-0.384406,5,-1.91168e-15,-1.24092e-14,2.20518e-14,5.65567e-14
62.8338,29.1575,-0.384406,5,-1.13962e-15,-1.04291e-14,-1.83074e-14,5.27227e-13
63.0172,29.0833,-0.384406,5,-1.78058e-15,8.02958e-15,-1.37773e-14,-4.736e-13
63.2005,29.0092,-0.384406,5,-2.26294e-15,-8.55159e-15,2.34199e-14,3.87566e-13
63.3839,28.935,-0.384406,5,-1.44299e-15,5.01747e-15,-5.25126e-14,1.77124e-13
63.5672,28.8608,-0.384406,5,-3.2815e-15,1.12187e-14,4.40376e-14,-4.34473e-13
63.7506,28.7866,-0.384406,5,-1.73971e-15,-3.99257e-15,1.37282e-14,-2.32792e-13
