x,y,theta,v,phi,a,omega,jerk
29.2792,42.7314,-0.384406,5,1.76118e-13,8.16752e-15,-1.3146e-14,-6.14664e-15
29.4626,42.6572,-0.384406,5,1.75658e-13,7.95232e-15,-1.11533e-13,-4.61258e-13
29.6459,42.583,-0.384406,5,1.71753e-13,-8.19678e-15,-2.10726e-14,1.31395e-13
29.8293,42.5088,-0.384406,5,1.71015e-13,-3.59652e-15,-1.23291e-13,-7.85023e-14
30.0126,42.4347,-0.384406,5,1.66699e-13,-6.34496e-15,-4.5102e-14,4.46351e-13
30.196,42.3605,-0.384406,5,1.6512e-13,9.28219e-15,-4.96859e-14,-2.4395e-14
30.3793,42.2863,-0.384406,5,1.6338e-13,8.4281e-15,-6.35084e-14,-1.09504e-13
30.5627,42.2122,-0.384406,5,1.61157e-13,4.59426e-15,-7.81706e-14,1.61185e-13
30.7461,42.138,-0.384406,5,1.5842e-13,1.02375e-14,-4.73263e-14,-4.4166e-13
30.9294,42.0638,-0.384406,5,1.56763e-13,-5.22543e-15,-6.57595e-14,3.07857e-13
31.1128,41.9896,-0.384406,5,1.54461e-13,5.55293e-15,-5.56236e-14,-1.8978e-13
31.2961,41.9155,-0.384406,5,1.52513e-13,-1.09143e-15,-6.50053e-14,-3.11243e-13
31.4795,41.8413,-0.384406,5,1.50237e-13,-1.19883e-14,-5.09992e-14,3.77384e-13
31.6629,41.7671,-0.384406,5,1.48452e-13,1.22424e-15,-7.47882e-14,-1.32771e-13
31.8462,41.6929,-0.384406,5,1.45833e-13,-3.4242e-15,-3.23919e-14,3.92133e-13
32.0296,41.6188,-0.384406,5,1.44699e-13,1.03047e-14,-3.76925e-14,-2.16044e-13
32.2129,41.5446,-0.384406,5,1.4338e-13,2.74084e-15,-8.13666e-14,-4.97111e-14
32.3963,41.4704,-0.384406,5,1.40531e-13,1.00041e-15,-4.06083e-14,2.12635e-13
32.5797,41.3962,-0.384406,5,1.39109e-13,8.44495e-15,-5.78168e-14,-3.18727e-13
32.763,41.3221,-0.384406,5,1.37085e-13,-2.71399e-15,-1.68353e-14,1.10372e-13
32.9464,41.2479,-0.384406,5,1.36496e-13,1.15024e-15,-1.03276e-13,-3.3717e-13
33.1297,41.1737,-0.384406,5,1.3288e-13,-1.06544e-14,-2.6459e-14,1.46725e-13
33.3131,41.0995,-0.384406,5,1.31953e-13,-5.51744e-15,-4.72994e-14,4.78348e-13
33.4964,41.0254,-0.384406,5,1.30297e-13,1.123e-14,-3.95248e-14,-3.11875e-13
33.6798,40.9512,-0.384406,5,1.28914e-13,3.10931e-16,-6.24865e-14,-6.90042e-14
33.8632,40.877,-0.384406,5,1.26726e-13,-2.10497e-15,-5.22871e-14,-6.58318e-14
34.0465,40.8028,-0.384406,5,1.24895e-13,-4.4098e-15,-6.06084e-14,2.50323e-13
34.2299,40.7287,-0.384406,5,1.22773e-13,4.35425e-15,-3.2021e-14,2.24333e-13
34.4132,40.6545,-0.384406,5,1.21652e-13,1.22083e-14,-2.68382e-14,-1.94254e-13
34.5966,40.5803,-0.384406,5,1.20713e-13,5.40733e-15,-3.96849e-14,-4.27185e-14
34.78,40.5061,-0.384406,5,1.19323e-13,3.91172e-15,-5.93332e-14,-9.23442e-14
34.9633,40.432,-0.384406,5,1.17246e-13,6.78657e-16,-4.58658e-14,1.74301e-13
35.1467,40.3578,-0.384406,5,1.1564e-13,6.7811e-15,-2.40087e-14,-3.36697e-13
35.33,40.2836,-0.384406,5,1.148e-13,-5.00699e-15,-7.37978e-14,3.55011e-13
35.5134,40.2095,-0.384406,5,1.12216e-13,7.42227e-15,-9.29584e-15,-3.7435e-13
35.6967,40.1353,-0.384406,5,1.1189e-13,-5.68408e-15,-7.00684e-14,-1.20944e-13
35.8801,40.0611,-0.384406,5,1.09437e-13,-9.91843e-15,-2.83335e-14,-2.32862e-14
36.0635,39.9869,-0.384406,5,1.08445e-13,-1.07337e-14,-4.40317e-14,7.27248e-14
36.2468,39.9128,-0.384406,5,1.06904e-13,-8.18754e-15,-2.8895e-14,6.53365e-15
36.4302,39.8386,-0.384406,5,1.05892e-13,-7.95879e-15,-5.4125e-14,-7.53532e-14
36.6135,39.7644,-0.384406,5,1.03997e-13,-1.0597e-14,-3.43178e-14,5.47324e-13
36.7969,39.6902,-0.384406,5,1.02796e-13,8.56534e-15,-2.39735e-14,-2.18639e-13
36.9803,39.6161,-0.384406,5,1.01956e-13,9.10599e-16,-5.62015e-14,-3.49243e-13
37.1636,39.5419,-0.384406,5,9.99885e-14,-1.13167e-14,-1.6015e-14,3.73201e-13
37.347,39.4677,-0.384406,5,9.94278e-14,1.74939e-15,-5.56874e-14,-2.81419e-13
37.5303,39.3935,-0.384406,5,9.74781e-14,-8.10336e-15,-3.66261e-14,5.3772e-13
37.7137,39.3194,-0.384406,5,9.61958e-14,1.07227e-14,-2.51662e-14,-8.51331e-14
37.8971,39.2452,-0.384406,5,9.53147e-14,7.74213e-15,-6.94923e-14,-1.95194e-13
38.0804,39.171,-0.384406,5,9.28817e-14,9.08203e-16,-1.46285e-14,9.91814e-14
38.2638,39.0968,-0.384406,5,9.23696e-14,4.38064e-15,-7.13278e-14,2.008e-13
38.4471,39.0227,-0.384406,5,8.98723e-14,1.14108e-14,1.85826e-14,-5.8622e-13
38.6305,38.9485,-0.384406,5,9.05229e-14,-9.11329e-15,-5.86256e-14,6.05025e-13
38.8138,38.8743,-0.384406,5,8.84704e-14,1.20692e-14,-2.82685e-14,-5.29142e-13
38.9972,38.8001,-0.384406,5,8.74807e-14,-6.45657e-15,-1.9621e-14,2.58522e-13
39.1806,38.726,-0.384406,5,8.67937e-14,2.59452e-15,-7.03691e-14,1.85269e-13
39.3639,38.6518,-0.384406,5,8.433e-14,9.08096e-15,-1.20113e-14,-4.86243e-13
39.5473,38.5776,-0.384406,5,8.39095e-14,-7.94285e-15,-4.73743e-14,2.85074e-13
39.7306,38.5034,-0.384406,5,8.22509e-14,2.03786e-15,-3.29719e-14,-4.05024e-13
39.914,38.4293,-0.384406,5,8.10965e-14,-1.21424e-14,1.11702e-14,3.90714e-14
40.0974,38.3551,-0.384406,5,8.14876e-14,-1.07745e-14,-6.87794e-14,-5.43604e-14
40.2807,38.2809,-0.384406,5,7.90796e-14,-1.26777e-14,-5.50489e-14,2.42352e-13
40.4641,38.2068,-0.384406,5,7.71523e-14,-4.19272e-15,6.90078e-15,-6.33691e-14
40.6474,38.1326,-0.384406,5,7.73939e-14,-6.41133e-15,-6.31241e-14,5.44235e-13
40.8308,38.0584,-0.384406,5,7.51838e-14,1.26429e-14,5.54992e-15,-1.68283e-13
41.0141,37.9842,-0.384406,5,7.53781e-14,6.75113e-15,-7.15721e-14,1.3763e-13
41.1975,37.9101,-0.384406,5,7.28723e-14,1.15697e-14,1.03331e-15,-1.22325e-13
41.3809,37.8359,-0.384406,5,7.29085e-14,7.28696e-15,-6.56236e-14,-1.08571e-13
41.5642,37.7617,-0.384406,5,7.0611e-14,3.48577e-15,-1.64005e-15,-4.47811e-13
41.7476,37.6875,-0.384406,5,7.05535e-14,-1.21925e-14,-1.52009e-14,6.97163e-13
41.9309,37.6134,-0.384406,5,7.00213e-14,1.22158e-14,-7.09703e-14,-1.98677e-13
42.1143,37.5392,-0.384406,5,6.75366e-14,5.25996e-15,-2.15604e-14,-4.37411e-13
42.2977,37.465,-0.384406,5,6.67818e-14,-1.00542e-14,-1.80518e-14,-1.65151e-14
42.481,37.3908,-0.384406,5,6.61497e-14,-1.06324e-14,-4.78023e-14,5.99009e-13
42.6644,37.3167,-0.384406,5,6.44761e-14,1.03395e-14,7.05302e-15,-4.01892e-13
42.8477,37.2425,-0.384406,5,6.47231e-14,-3.73115e-15,-7.02951e-14,-2.1344e-13
43.0311,37.1683,-0.384406,5,6.2262e-14,-1.12039e-14,-3.72917e-15,6.74308e-13
43.2144,37.0941,-0.384406,5,6.21314e-14,1.24043e-14,-2.3622e-14,-6.57297e-13
43.3978,37.02,-0.384406,5,6.13044e-14,-1.06083e-14,-3.77369e-14,6.19095e-13
43.5812,36.9458,-0.384406,5,5.99832e-14,1.10668e-14,-5.86164e-14,-3.48611e-13
43.7645,36.8716,-0.384406,5,5.7931e-14,-1.13845e-15,1.29531e-14,2.4698e-13
43.9479,36.7974,-0.384406,5,5.83845e-14,7.50855e-15,-2.43987e-14,-4.28768e-13
44.1312,36.7233,-0.384406,5,5.75302e-14,-7.50302e-15,-7.94843e-14,4.81525e-14
44.3146,36.6491,-0.384406,5,5.47474e-14,-5.81716e-15,2.17463e-14,2.55034e-13
44.498,36.5749,-0.384406,5,5.55088e-14,3.11181e-15,-3.6482e-14,-3.28656e-15
44.6813,36.5007,-0.384406,5,5.42315e-14,2.99675e-15,-3.64199e-14,1.00432e-13
44.8647,36.4266,-0.384406,5,5.29564e-14,6.51298e-15,-2.23426e-14,-4.31653e-13
45.048,36.3524,-0.384406,5,5.21742e-14,-8.59961e-15,-5.53855e-14,5.87768e-13
45.2314,36.2782,-0.384406,5,5.02351e-14,1.19787e-14,1.53672e-14,-6.15245e-13
45.4148,36.2041,-0.384406,5,5.07731e-14,-9.5616e-15,-6.32809e-14,1.92394e-13
45.5981,36.1299,-0.384406,5,4.85576e-14,-2.82569e-15,1.57948e-15,3.00548e-13
45.7815,36.0557,-0.384406,5,4.86129e-14,7.69676e-15,-3.81679e-14,-5.36202e-13
45.9648,35.9815,-0.384406,5,4.72766e-14,-1.10762e-14,-2.50879e-14,4.21278e-13
46.1482,35.9074,-0.384406,5,4.63982e-14,3.67317e-15,-2.85879e-14,-2.43178e-13
46.3315,35.8332,-0.384406,5,4.53973e-14,-4.84073e-15,-2.60256e-14,3.33664e-13
46.5149,35.759,-0.384406,5,4.44862e-14,6.84115e-15,-2.77851e-14,-2.48519e-13
46.6983,35.6848,-0.384406,5,4.35134e-14,-1.85974e-15,-2.13447e-14,-9.66669e-14
46.8816,35.6107,-0.384406,5,4.27661e-14,-5.24414e-15,-1.48047e-14,2.88448e-13
47.065,35.5365,-0.384406,5,4.22478e-14,4.85471e-15,-7.2e-14,-3.64868e-14
47.2483,35.4623,-0.384406,5,3.9727e-14,3.57727e-15,1.15919e-14,-3.45299e-13
47.4317,35.3881,-0.384406,5,4.01328e-14,-8.51197e-15,-2.46624e-14,5.05992e-14
47.6151,35.314,-0.384406,5,3.92693e-14,-6.74044e-15,-3.1611e-14,-1.14995e-13
47.7984,35.2398,-0.384406,5,3.81626e-14,-1.07665e-14,-4.1588e-14,5.72463e-13
47.9818,35.1656,-0.384406,5,3.67066e-14,9.27596e-15,1.62452e-14,-1.54799e-13
48.1651,35.0914,-0.384406,5,3.72753e-14,3.85632e-15,-4.21706e-14,1.32355e-13
48.3485,35.0173,-0.384406,5,3.57989e-14,8.49017e-15,-2.86654e-14,-4.8452e-13
48.5318,34.9431,-0.384406,5,3.47953e-14,-8.47332e-15,-2.74585e-14,3.50339e-13
48.7152,34.8689,-0.384406,5,3.3834e-14,3.79239e-15,-3.90577e-14,1.90472e-13
48.8986,34.7947,-0.384406,5,3.24665e-14,1.0461e-14,1.9868e-14,-4.7932e-13
49.0819,34.7206,-0.384406,5,3.31621e-14,-6.32044e-15,-8.92584e-14,3.93632e-13
49.2653,34.6464,-0.384406,5,3.00371e-14,7.46098e-15,6.80315e-15,1.01595e-13
49.4486,34.5722,-0.384406,5,3.02753e-14,1.10179e-14,1.28015e-14,-2.99207e-13
49.632,34.498,-0.384406,5,3.07235e-14,5.42398e-16,-5.17724e-14,2.78469e-13
49.8154,34.4239,-0.384406,5,2.89109e-14,1.02919e-14,-4.13447e-14,-2.05801e-13
49.9987,34.3497,-0.384406,5,2.74633e-14,3.0866e-15,-1.81743e-14,1.96258e-13
50.1821,34.2755,-0.384406,5,2.6827e-14,9.95779e-15,4.9455e-15,-3.61861e-13
50.3654,34.2014,-0.384406,5,2.70002e-14,-2.7113e-15,-7.4801e-14,9.64104e-14
50.5488,34.1272,-0.384406,5,2.43813e-14,6.64116e-16,-8.32189e-15,-3.26967e-13
50.7321,34.053,-0.384406,5,2.409e-14,-1.07833e-14,-3.69356e-14,4.26995e-13
50.9155,33.9788,-0.384406,5,2.27968e-14,4.16619e-15,-4.08967e-15,-1.86258e-13
51.0989,33.9047,-0.384406,5,2.26536e-14,-2.35487e-15,-1.18063e-14,4.04564e-13
51.2822,33.8305,-0.384406,5,2.22403e-14,1.18093e-14,-4.9171e-14,-4.58312e-13
51.4656,33.7563,-0.384406,5,2.05188e-14,-4.23664e-15,-7.11503e-15,-1.88631e-13
51.6489,33.6821,-0.384406,5,2.02697e-14,-1.08408e-14,-2.64119e-14,1.89178e-13
51.8323,33.608,-0.384406,5,1.9345e-14,-4.2175e-15,-3.68744e-14,-1.82593e-13
52.0157,33.5338,-0.384406,5,1.8054e-14,-1.06103e-14,-2.97664e-14,4.96316e-13
52.199,33.4596,-0.384406,5,1.70118e-14,6.76623e-15,1.78918e-14,-4.49908e-13
52.3824,33.3854,-0.384406,5,1.76382e-14,-8.98546e-15,-4.4235e-14,7.28092e-14
52.5657,33.3113,-0.384406,5,1.60895e-14,-6.43634e-15,-2.53847e-14,3.34133e-13
52.7491,33.2371,-0.384406,5,1.52008e-14,5.26198e-15,-1.18709e-14,-1.81724e-13
52.9325,33.1629,-0.384406,5,1.47851e-14,-1.10035e-15,-5.63881e-14,-2.85535e-14
53.1158,33.0887,-0.384406,5,1.28109e-14,-2.10003e-15,-2.038e-14,3.5738e-13
53.2992,33.0146,-0.384406,5,1.20974e-14,1.04122e-14,-2.15947e-15,-5.48476e-13
53.4825,32.9404,-0.384406,5,1.20218e-14,-8.79049e-15,-2.69719e-14,2.51519e-13
53.6659,32.8662,-0.384406,5,1.10775e-14,1.54239e-17,-2.56218e-14,-1.24697e-13
53.8492,32.792,-0.384406,5,1.01805e-14,-4.35035e-15,-2.06965e-14,-1.15346e-13
54.0326,32.7179,-0.384406,5,9.45586e-15,-8.38872e-15,-3.63613e-14,2.23608e-13
54.216,32.6437,-0.384406,5,8.18281e-15,-5.6e-16,-4.84242e-14,9.3855e-14
54.3993,32.5695,-0.384406,5,6.48743e-15,2.72595e-15,2.78616e-14,-1.4177e-13
54.5827,32.4953,-0.384406,5,7.4629e-15,-2.23754e-15,-4.81342e-14,4.00728e-13
54.766,32.4212,-0.384406,5,5.77767e-15,1.17923e-14,-1.66877e-14,-6.97819e-14
54.9494,32.347,-0.384406,5,5.19342e-15,9.34921e-15,-3.54141e-14,-3.11126e-13
55.1328,32.2728,-0.384406,5,3.95354e-15,-1.54362e-15,-1.32502e-14,-2.08129e-13
55.3161,32.1986,-0.384406,5,3.48963e-15,-8.83041e-15,-1.61686e-14,-5.61235e-14
55.4995,32.1245,-0.384406,5,2.92355e-15,-1.07953e-14,-3.43202e-14,2.88172e-13
55.6828,32.0503,-0.384406,5,1.72197e-15,-7.06168e-16,-2.48316e-14,1.1991e-13
55.8662,31.9761,-0.384406,5,8.52591e-16,3.49198e-15,-3.15043e-14,-4.12353e-13
56.0495,31.902,-0.384406,5,-2.50403e-16,-1.09449e-14,-1.43275e-14,3.4897e-13
56.2329,31.8278,-0.384406,5,-7.52023e-16,1.27288e-15,-1.77747e-14,9.90545e-14
56.4163,31.7536,-0.384406,5,-1.37433e-15,4.74087e-15,-2.48247e-14,1.50944e-13
56.5996,31.6794,-0.384406,5,-2.24347e-15,1.00255e-14,-4.55851e-14,3.35469e-14
56.783,31.6053,-0.384406,5,-3.83944e-15,1.12001e-14,2.02909e-14,-1.51344e-13
56.9663,31.5311,-0.384406,5,-3.12904e-15,5.90134e-15,-4.3942e-14,1.37762e-13
57.1497,31.4569,-0.384406,5,-4.66749e-15,1.07245e-14,-1.84981e-14,-2.92642e-13
57.3331,31.3827,-0.384406,5,-5.31513e-15,4.78859e-16,-3.20594e-14,-8.55302e-14
57.5164,31.3086,-0.384406,5,-6.43756e-15,-2.51563e-15,-5.39356e-14,-1.04198e-13
57.6998,31.2344,-0.384406,5,-8.32589e-15,-6.16372e-15,1.45532e-14,4.06113e-13
57.8831,31.1602,-0.384406,5,-7.81637e-15,8.05469e-15,-4.59595e-14,-4.0488e-13
58.0665,31.086,-0.384406,5,-9.42546e-15,-6.12053e-15,-3.00672e-16,-1.82627e-13
58.2498,31.0119,-0.384406,5,-9.43598e-15,-1.25145e-14,-4.04823e-14,6.8292e-14
58.4332,30.9377,-0.384406,5,-1.08533e-14,-1.01235e-14,-4.00139e-14,1.47903e-13
58.6166,30.8635,-0.384406,5,-1.22542e-14,-4.9453e-15,3.65963e-15,2.29662e-13
58.7999,30.7893,-0.384406,5,-1.21261e-14,3.09537e-15,-2.97866e-14,-2.13821e-13
58.9833,30.7152,-0.384406,5,-1.3169e-14,-4.39069e-15,-1.59947e-14,-1.25925e-13
59.1666,30.641,-0.384406,5,-1.3729e-14,-8.79945e-15,-3.63584e-14,-6.19979e-14
59.35,30.5668,-0.384406,5,-1.50019e-14,-1.09701e-14,-1.26035e-14,1.8832e-13
59.5334,30.4926,-0.384406,5,-1.54432e-14,-4.37678e-15,6.26253e-15,3.49672e-13
59.7167,30.4185,-0.384406,5,-1.52239e-14,7.86557e-15,-8.98924e-14,-3.0185e-13
59.9001,30.3443,-0.384406,5,-1.83711e-14,-2.70246e-15,2.14754e-14,9.54395e-14
60.0834,30.2701,-0.384406,5,-1.76192e-14,6.38964e-16,-3.89515e-14,-1.187e-13
60.2668,30.1959,-0.384406,5,-1.8983e-14,-3.51682e-15,-2.96401e-14,-1.0094e-13
60.4502,30.1218,-0.384406,5,-2.00207e-14,-7.05082e-15,-2.93703e-14,-7.31209e-14
60.6335,30.0476,-0.384406,5,-2.1049e-14,-9.61085e-15,4.7053e-15,4.31741e-13
60.8169,29.9734,-0.384406,5,-2.08842e-14,5.50483e-15,-5.93987e-14,-3.44734e-13
61.0002,29.8993,-0.384406,5,-2.29639e-14,-6.56464e-15,-1.36262e-14,2.89869e-13
61.1836,29.8251,-0.384406,5,-2.34409e-14,3.58396e-15,-7.94285e-15,-3.12069e-13
61.3669,29.7509,-0.384406,5,-2.3719e-14,-7.34188e-15,-6.02483e-14,1.69113e-13
61.5503,29.6767,-0.384406,5,-2.58284e-14,-1.42107e-15,-1.27932e-14,-1.94218e-14
61.7337,29.6026,-0.384406,5,-2.62763e-14,-2.10104e-15,-3.29126e-15,3.28029e-13
61.917,29.5284,-0.384406,5,-2.63915e-14,9.38357e-15,-1.36798e-14,-3.86997e-13
62.1004,29.4542,-0.384406,5,-2.68704e-14,-4.16555e-15,-4.82174e-14,-9.96143e-14
62.2837,29.38,-0.384406,5,-2.85586e-14,-7.65314e-15,-2.52825e-14,3.94631e-13
62.4671,29.3059,-0.384406,5,-2.94437e-14,6.16326e-15,-1.44951e-14,-3.55571e-13
62.6505,29.2317,-0.384406,5,-2.99512e-14,-6.28562e-15,-5.93091e-14,6.54266e-14
62.8338,29.1575,-0.384406,5,-3.20277e-14,-3.99497e-15,1.99886e-14,3.1592e-13
63.0172,29.0833,-0.384406,5,-3.13279e-14,7.0657e-15,-3.46146e-14,-5.2167e-13
63.2005,29.0092,-0.384406,5,-3.25398e-14,-1.11985e-14,-6.42706e-14,6.06325e-13
63.3839,28.935,-0.384406,5,-3.47899e-14,1.00295e-14,1.37175e-14,-5.84367e-13
63.5672,28.8608,-0.384406,5,-3.43097e-14,-1.04297e-14,-5.44615e-14,4.7761e-13
