x,y,theta,v,phi,a,omega,jerk
46.1487,35.9077,-0.384372,5,5.7972e-12,1.03432e-14,-3.30429e-12,-1.92262e-13
46.332,35.8335,-0.384372,5,5.68151e-12,3.61189e-15,-3.28626e-12,1.93514e-13
46.5154,35.7593,-0.384372,5,5.56644e-12,1.0387e-14,-3.27568e-12,-5.79062e-13
46.6987,35.6851,-0.384372,5,5.45175e-12,-9.88661e-15,-3.25856e-12,4.29024e-14
46.8821,35.611,-0.384372,5,5.33766e-12,-8.38454e-15,-3.24166e-12,3.74564e-13
47.0655,35.5368,-0.384372,5,5.22416e-12,4.72938e-15,-3.2251e-12,-2.82327e-13
47.2488,35.4626,-0.384372,5,5.11124e-12,-5.15522e-15,-3.21186e-12,-6.3941e-14
47.4322,35.3885,-0.384372,5,4.99878e-12,-7.39387e-15,-3.20191e-12,4.29934e-13
47.6156,35.3143,-0.384372,5,4.88667e-12,7.65861e-15,-3.191e-12,-3.2517e-13
47.7989,35.2401,-0.384372,5,4.77494e-12,-3.72596e-15,-3.17894e-12,3.96963e-13
47.9823,35.166,-0.384372,5,4.66364e-12,1.01722e-14,-3.16645e-12,-5.33767e-13
48.1656,35.0918,-0.384372,5,4.55277e-12,-8.51566e-15,-3.15277e-12,1.34462e-13
48.349,35.0176,-0.384372,5,4.44238e-12,-3.808e-15,-3.14659e-12,8.98202e-14
48.5324,34.9435,-0.384372,5,4.33221e-12,-6.63293e-16,-3.13414e-12,3.31389e-13
48.7157,34.8693,-0.384372,5,4.22247e-12,1.0939e-14,-3.1222e-12,-4.73357e-13
48.8991,34.7951,-0.384372,5,4.11315e-12,-5.63375e-15,-3.11107e-12,8.01002e-14
49.0825,34.7209,-0.384372,5,4.00422e-12,-2.82935e-15,-3.09907e-12,-1.10372e-13
49.2658,34.6468,-0.384372,5,3.89572e-12,-6.69361e-15,-3.08025e-12,1.01428e-13
49.4492,34.5726,-0.384372,5,3.78787e-12,-3.14251e-15,-3.07067e-12,8.30554e-14
49.6326,34.4984,-0.384372,5,3.68035e-12,-2.34643e-16,-3.06617e-12,-1.42593e-13
49.8159,34.4243,-0.384372,5,3.573e-12,-5.227e-15,-3.06609e-12,2.53244e-13
49.9993,34.3501,-0.384372,5,3.46564e-12,3.63936e-15,-3.05728e-12,-1.29032e-13
50.1826,34.2759,-0.384372,5,3.3586e-12,-8.78192e-16,-3.05123e-12,-2.67947e-13
50.366,34.2018,-0.384372,5,3.25176e-12,-1.02593e-14,-3.0384e-12,2.20202e-13
50.5494,34.1276,-0.384372,5,3.14538e-12,-2.5498e-15,-3.02858e-12,-1.1727e-13
50.7327,34.0534,-0.384372,5,3.03934e-12,-6.65556e-15,-3.02564e-12,2.13879e-13
50.9161,33.9793,-0.384372,5,2.9334e-12,8.32599e-16,-3.01745e-12,-1.51607e-14
51.0995,33.9051,-0.384372,5,2.82775e-12,3.01804e-16,-3.00969e-12,-2.39148e-13
51.2828,33.8309,-0.384372,5,2.72237e-12,-8.07106e-15,-3.00095e-12,-1.54906e-14
51.4662,33.7567,-0.384372,5,2.6173e-12,-8.6134e-15,-2.99433e-12,-5.29599e-14
51.6495,33.6826,-0.384372,5,2.51246e-12,-1.04676e-14,-2.99297e-12,5.98129e-13
51.8329,33.6084,-0.384372,5,2.40766e-12,1.04736e-14,-2.99349e-12,-1.98116e-13
52.0163,33.5342,-0.384372,5,2.30285e-12,3.53734e-15,-2.98576e-12,1.37389e-13
52.1996,33.4601,-0.384372,5,2.19831e-12,8.34749e-15,-2.97495e-12,-1.64826e-13
52.383,33.3859,-0.384372,5,2.09415e-12,2.57674e-15,-2.9738e-12,-2.91211e-13
52.5664,33.3117,-0.384372,5,1.99003e-12,-7.61891e-15,-2.97056e-12,4.81085e-13
52.7497,33.2376,-0.384372,5,1.88602e-12,9.22444e-15,-2.9646e-12,6.90031e-14
52.9331,33.1634,-0.384372,5,1.78222e-12,1.16403e-14,-2.95961e-12,-4.33173e-13
53.1164,33.0892,-0.384372,5,1.67859e-12,-3.52559e-15,-2.95888e-12,1.6227e-13
53.2998,33.0151,-0.384372,5,1.57499e-12,2.15566e-15,-2.95244e-12,-2.24812e-13
53.4832,32.9409,-0.384372,5,1.47162e-12,-5.71528e-15,-2.94628e-12,4.35282e-13
53.6665,32.8667,-0.384372,5,1.36846e-12,9.52443e-15,-2.94676e-12,-8.50485e-14
53.8499,32.7925,-0.384372,5,1.26528e-12,6.54679e-15,-2.94965e-12,3.30705e-14
54.0333,32.7184,-0.384372,5,1.16201e-12,7.70462e-15,-2.9454e-12,9.40805e-15
54.2166,32.6442,-0.384372,5,1.05888e-12,8.03401e-15,-2.93804e-12,-2.98045e-13
54.4,32.57,-0.384372,5,9.56008e-13,-2.40088e-15,-2.93949e-12,2.37018e-13
54.5833,32.4959,-0.384372,5,8.53087e-13,5.89739e-15,-2.94161e-12,1.2104e-13
54.7667,32.4217,-0.384372,5,7.50092e-13,1.01351e-14,-2.93554e-12,-2.49511e-13
54.9501,32.3475,-0.384372,5,6.47309e-13,1.39946e-15,-2.93765e-12,-2.63672e-13
55.1334,32.2734,-0.384372,5,5.44453e-13,-7.83201e-15,-2.94238e-12,5.45544e-13
55.3168,32.1992,-0.384372,5,4.4143e-13,1.12681e-14,-2.94328e-12,-2.27233e-13
55.5002,32.125,-0.384372,5,3.38377e-13,3.31244e-15,-2.94115e-12,1.41681e-13
55.6835,32.0509,-0.384372,5,2.35398e-13,8.27287e-15,-2.93314e-12,-1.77836e-13
55.8669,31.9767,-0.384372,5,1.32699e-13,2.04664e-15,-2.93624e-12,-3.29653e-13
56.0502,31.9025,-0.384372,5,2.9892e-14,-9.4949e-15,-2.94386e-12,9.68659e-14
56.2336,31.8283,-0.384372,5,-7.31821e-14,-6.10351e-15,-2.9503e-12,2.82755e-13
56.417,31.7542,-0.384372,5,-1.76482e-13,3.79607e-15,-2.94437e-12,-4.03839e-13
56.6003,31.68,-0.384372,5,-2.79574e-13,-1.03428e-14,-2.94138e-12,8.36959e-15
56.7837,31.6058,-0.384372,5,-3.82561e-13,-1.00498e-14,-2.94517e-12,3.29844e-13
56.9671,31.5317,-0.384372,5,-4.85681e-13,1.49847e-15,-2.95308e-12,-3.68201e-13
57.1504,31.4575,-0.384372,5,-5.89078e-13,-1.13927e-14,-2.95516e-12,4.17287e-13
57.3338,31.3833,-0.384372,5,-6.92548e-13,3.21704e-15,-2.95842e-12,1.51225e-13
57.5171,31.3092,-0.384372,5,-7.96131e-13,8.51162e-15,-2.95799e-12,-5.5793e-13
57.7005,31.235,-0.384372,5,-8.997e-13,-1.10222e-14,-2.96216e-12,-1.88838e-14
57.8839,31.1608,-0.384372,5,-1.00341e-12,-1.16833e-14,-2.9665e-12,5.79564e-13
58.0672,31.0867,-0.384372,5,-1.10728e-12,8.6079e-15,-2.97652e-12,7.61174e-14
58.2506,31.0125,-0.384372,5,-1.2115e-12,1.12729e-14,-2.97746e-12,-2.33796e-13
58.434,30.9383,-0.384372,5,-1.31575e-12,3.08739e-15,-2.98064e-12,-2.69256e-13
58.6173,30.8641,-0.384372,5,-1.42011e-12,-6.33957e-15,-2.98843e-12,-5.52134e-14
58.8007,30.79,-0.384372,5,-1.52475e-12,-8.27265e-15,-2.99379e-12,4.10514e-13
58.984,30.7158,-0.384372,5,-1.62957e-12,6.09992e-15,-2.99558e-12,-1.28309e-13
59.1674,30.6416,-0.384372,5,-1.73445e-12,1.60766e-15,-2.99643e-12,-1.48922e-13
59.3508,30.5675,-0.384372,5,-1.83937e-12,-3.60627e-15,-3.00111e-12,-4.68737e-14
59.5341,30.4933,-0.384372,5,-1.94445e-12,-5.24737e-15,-3.01757e-12,1.27534e-13
59.7175,30.4191,-0.384372,5,-2.0501e-12,-7.82277e-16,-3.0243e-12,7.19938e-14
59.9009,30.345,-0.384372,5,-2.15599e-12,1.73831e-15,-3.02804e-12,-2.19227e-13
60.0842,30.2708,-0.384372,5,-2.26201e-12,-5.93707e-15,-3.03631e-12,4.50404e-13
60.2676,30.1966,-0.384372,5,-2.36832e-12,9.83209e-15,-3.04204e-12,-1.30723e-13
60.451,30.1225,-0.384372,5,-2.47484e-12,5.25531e-15,-3.0555e-12,-1.84457e-14
60.6343,30.0483,-0.384372,5,-2.58182e-12,4.60951e-15,-3.06692e-12,1.67053e-13
60.8177,29.9741,-0.384372,5,-2.6892e-12,1.04582e-14,-3.07614e-12,5.52837e-14
61.001,29.8999,-0.384372,5,-2.79691e-12,1.23938e-14,-3.07199e-12,-9.57474e-14
61.1844,29.8258,-0.384372,5,-2.90447e-12,9.04155e-15,-3.07032e-12,-1.06292e-13
61.3678,29.7516,-0.384372,5,-3.01197e-12,5.32013e-15,-3.06494e-12,-5.2174e-14
61.5511,29.6774,-0.384372,5,-3.11928e-12,3.49345e-15,-3.06553e-12,-8.61673e-14
61.7345,29.6033,-0.384372,5,-3.22662e-12,4.76634e-16,-3.08734e-12,2.55053e-13
61.9179,29.5291,-0.384372,5,-3.33471e-12,9.40634e-15,-3.1661e-12,-1.75114e-13
62.1012,29.4549,-0.384372,5,-3.44557e-12,3.27539e-15,-3.36071e-12,-3.4e-13
62.2846,29.3808,-0.384372,5,-3.56324e-12,-8.6284e-15,-3.72572e-12,3.28184e-13
62.4679,29.3066,-0.384372,5,-3.69369e-12,2.86172e-15,-4.18328e-12,1.77593e-13
62.6513,29.2324,-0.384372,5,-3.84016e-12,9.07946e-15,-4.42187e-12,-3.55136e-13
62.8347,29.1583,-0.384372,5,-3.99498e-12,-3.35428e-15,-3.62176e-12,2.2346e-14
63.018,29.0841,-0.384372,5,-4.12179e-12,-2.57192e-15,-3.8709e-13,-1.72424e-13
63.2014,29.0099,-0.384372,5,-4.13535e-12,-8.60869e-15,6.86859e-12,5.55292e-13
63.3848,28.9357,-0.384372,5,-3.89485e-12,1.08327e-14,1.84539e-11,-3.08512e-13
63.5681,28.8616,-0.384372,5,-3.24873e-12,3.13876e-17,2.99857e-11,2.87818e-13
63.7515,28.7874,-0.384372,5,-2.19883e-12,1.01082e-14,2.69358e-11,-4.14142e-13
