x,y,theta,v,phi,a,omega,jerk
4.19628,3.38396,0.0031939,1,0,0,0,249.375
4.23684,3.38466,0.00501571,1.00028,8.77538e-05,10,5,-3.28466e-11
4.27741,3.38545,0.00681605,1.40154,0.200641,10,2.44034,-4.75094e-11
4.33407,3.38641,0.0142973,1.80278,0.298499,10,7.21154e-12,-6.33677e-11
4.40681,3.38803,0.0271437,2.20399,0.298499,10,4.75705e-12,-8.87055e-11
4.49562,3.39101,0.042415,2.60517,0.298499,10,3.25244e-12,-1.33049e-10
4.60046,3.39602,0.0601026,3.00632,0.298499,10,2.24327e-12,-2.21733e-10
4.72125,3.40384,0.0801985,3.40743,0.298499,10,1.50822e-12,-4.43444e-10
4.85791,3.41537,0.102695,3.80853,0.298499,10,9.30952e-13,-1.33029e-09
5.01029,3.4316,0.127584,4.20959,0.298499,10,4.39492e-13,-7.22666
5.17818,3.45366,0.154861,4.61062,0.298499,9.71021,-7.13102e-14,-242.148
5.36132,3.48276,0.184518,5,0.298499,1.87775e-09,-2.34848e-12,-4.6824e-08
5.55887,3.52013,0.21648,5,0.298499,1.00119e-13,-2.70147e-12,-1.18898e-14
5.75516,3.56378,0.248349,5,0.298499,9.96425e-14,-3.13012e-12,3.28159e-15
5.94996,3.61364,0.280126,5,0.298499,9.97741e-14,-3.65385e-12,-4.3212e-13
6.14311,3.66966,0.311818,5,0.298499,8.2446e-14,-4.30035e-12,-1.1265e-13
6.3344,3.73175,0.343426,5,0.298499,7.79287e-14,-5.1088e-12,-4.89051e-15
6.52366,3.79984,0.374956,5,0.298499,7.77326e-14,-6.1332e-12,-1.57644e-14
6.71069,3.87386,0.406411,5,0.298499,7.71004e-14,-7.45108e-12,7.98375e-15
6.89532,3.9537,0.437796,5,0.298499,7.74206e-14,-9.1759e-12,-5.4819e-13
7.07737,4.03928,0.469114,5,0.298499,5.5438e-14,-1.14766e-11,8.73867e-15
7.25667,4.13051,0.50037,5,0.298499,5.57885e-14,-1.46162e-11,-2.58331e-15
7.43305,4.22728,0.531568,5,0.298499,5.56849e-14,-1.90141e-11,-2.53257e-15
7.60634,4.32949,0.562712,5,0.298499,5.55833e-14,-2.53709e-11,-1.40456e-14
7.77639,4.43704,0.593807,5,0.298499,5.50201e-14,-3.49143e-11,9.34418e-15
7.94303,4.5498,0.624856,5,0.298499,5.53948e-14,-4.99245e-11,3.14512e-15
8.1061,4.66767,0.655865,5,0.298499,5.55209e-14,-7.49638e-11,-1.20763e-14
8.26546,4.79053,0.686838,5,0.298499,5.50366e-14,-1.2007e-10,-2.66722e-17
8.42096,4.91825,0.71778,5,0.298499,5.50356e-14,-2.10304e-10,6.8396e-15
8.57245,5.0507,0.748694,5,0.298499,5.53098e-14,-4.20557e-10,2.4473e-15
8.7198,5.18776,0.779585,5,0.298499,5.5408e-14,-1.04674e-09,-8.0108e-15
8.86285,5.32929,0.810459,5,0.298499,5.50867e-14,-4.06087e-09,5.67913e-15
9.00149,5.47515,0.841319,5,0.298499,5.53145e-14,-1.12946,-5.45417e-13
9.13558,5.62521,0.87217,5,0.253207,3.34431e-14,-5,-5.65244e-13
9.265,5.77932,0.898111,5,0.0527061,1.07767e-14,-1.76178,-1.18747e-15
9.39039,5.93673,0.903399,5,-0.0179417,1.07291e-14,0.447419,-1.08852e-13
9.51494,6.09479,0.901601,5,-1.30167e-07,6.36411e-15,3.71374e-06,-2.89464e-13
9.63979,6.25263,0.901601,5,1.87552e-08,-5.24346e-15,-4.67703e-07,1.45671e-13
9.76463,6.41047,0.901601,5,2.14297e-13,5.97991e-16,-5.8266e-12,-3.29349e-14
9.88947,6.56831,0.901601,5,-1.93515e-14,-7.22707e-16,4.68923e-13,-1.02546e-13
10.0143,6.72614,0.901601,5,-5.47584e-16,-4.83482e-15,2.73975e-14,3.33677e-13
10.1392,6.88398,0.901601,5,5.51061e-16,8.5457e-15,-2.68195e-14,-2.05606e-13
10.264,7.04182,0.901601,5,-5.24409e-16,3.00851e-16,2.69585e-14,-6.64616e-15
10.3888,7.19966,0.901601,5,5.56634e-16,3.43384e-17,-2.70656e-14,-2.71327e-13
