x,y,theta,v,phi,a,omega,jerk
16.5,50,-1.8314,1,0,0,0,7.02993
16.4877,49.9544,-1.82427,1.00127,0.0013794,0.330599,1.13736,6.47523
16.4757,49.9087,-1.81711,1.01805,0.0559574,0.635112,0.977534,5.93079
16.4639,49.8621,-1.80866,1.04908,0.102866,0.914022,0.812257,5.40002
16.4521,49.814,-1.79904,1.09317,0.141843,1.16797,0.639316,4.88574
16.4403,49.7638,-1.78834,1.14914,0.172522,1.39773,0.456991,4.39011
16.4285,49.7109,-1.77664,1.21585,0.194451,1.60419,0.264082,3.91462
16.4166,49.6548,-1.76409,1.2922,0.207123,1.78828,0.0599417,3.46005
16.4048,49.595,-1.75084,1.37714,0.21,1.951,1.76895e-06,3.02641
16.393,49.5312,-1.73716,1.46967,0.21,2.09333,1.95926e-07,2.61347
16.3814,49.4629,-1.72309,1.56883,0.21,2.21623,1.8226e-07,2.221
16.37,49.3899,-1.70861,1.67371,0.21,2.32068,1.65041e-07,1.84875
16.359,49.3119,-1.69371,1.78344,0.21,2.40762,1.47928e-07,1.49645
16.3486,49.2285,-1.67835,1.89721,0.21,2.47799,1.31394e-07,1.16379
16.3388,49.1398,-1.66254,2.01423,0.21,2.53272,1.15699e-07,0.850479
16.33,49.0454,-1.64625,2.13378,0.21,2.57272,1.00953e-07,0.556192
16.3222,48.9453,-1.62949,2.25517,0.21,2.59888,8.71692e-08,0.280592
16.3158,48.8394,-1.61225,2.37773,0.21,2.61207,7.43024e-08,0.0233252
16.311,48.7277,-1.59452,2.50088,0.21,2.61317,6.22696e-08,-0.215973
16.308,48.6101,-1.57631,2.62403,0.21,2.60301,5.09665e-08,-0.437684
16.3072,48.4868,-1.55763,2.74667,0.21,2.58243,4.02776e-08,-0.642201
16.3087,48.3576,-1.53847,2.86831,0.21,2.55223,3.00815e-08,-0.829928
16.3128,48.2229,-1.51886,2.98848,0.21,2.5132,2.02532e-08,-1.00128
16.3199,48.0826,-1.49879,3.1068,0.21,2.46611,1.06647e-08,-1.1567
