x,y,theta,v,phi,a,omega,jerk
20.1379,39.9576,-0.89523,4.15766,0.000688857,-0.522803,-0.0261086,-0.428916
20.2907,39.7667,-0.895207,4.12686,-0.000869137,-0.548069,-0.0184279,-0.395267
20.4424,39.5771,-0.895367,4.09457,-0.00196879,-0.571354,-0.0118498,-0.362219
20.5929,39.3891,-0.89565,4.06091,-0.00267591,-0.592692,-0.00629551,-0.329772
20.742,39.2025,-0.896009,4.026,-0.00305159,-0.612118,-0.00167955,-0.297922
20.8898,39.0175,-0.896404,3.98995,-0.00315181,-0.629668,0.00208649,-0.266667
21.0363,38.8341,-0.896801,3.95286,-0.0030273,-0.645377,0.00509129,-0.236005
21.1812,38.6523,-0.897175,3.91485,-0.00272349,-0.65928,0.00742171,-0.205934
21.3248,38.4723,-0.897506,3.87603,-0.00228061,-0.671411,0.00916114,-0.176453
21.4668,38.2939,-0.897778,3.83649,-0.00173393,-0.681806,0.0103883,-0.147559
21.6073,38.1174,-0.897983,3.79634,-0.00111403,-0.690498,0.0111764,-0.119252
21.7464,37.9426,-0.898114,3.75569,-0.000447095,-0.697523,0.0115927,-0.09153
21.8839,37.7697,-0.898166,3.71462,0.000244681,-0.702915,0.0116983,-0.0643939
22.0199,37.5987,-0.89814,3.67323,0.000942758,-0.706709,0.011548,-0.0378434
22.1544,37.4296,-0.898037,3.63162,0.00163186,-0.708938,0.0111904,-0.0118791
22.2874,37.2625,-0.89786,3.58988,0.00229964,-0.709638,0.0106685,0.013498
22.4189,37.0973,-0.897613,3.5481,0.00293627,-0.708843,0.0100195,0.0382862
22.5489,36.934,-0.897302,3.50637,0.00353417,-0.706587,0.00927552,0.0624839
22.6774,36.7727,-0.896931,3.46477,0.00408767,-0.702906,0.00846396,0.0860885
22.8044,36.6133,-0.896508,3.42339,0.00459274,-0.697835,0.00760795,0.109098
22.93,36.4559,-0.896038,3.3823,0.00504674,-0.691408,0.00672679,0.131508
23.0542,36.3005,-0.895528,3.3416,0.00544815,-0.683661,0.00583637,0.153317
23.1769,36.147,-0.894985,3.30135,0.00579642,-0.67463,0.00494961,0.17452
23.2982,35.9954,-0.894415,3.26164,0.00609178,-0.664349,0.00407682,0.195114
23.4182,35.8457,-0.893822,3.22253,0.00633506,-0.652855,0.00322609,0.215096
23.5368,35.6978,-0.893214,3.1841,0.00652757,-0.640184,0.00240363,0.23446
23.6541,35.5518,-0.892596,3.14641,0.00667101,-0.626372,0.00161402,0.253204
23.7701,35.4076,-0.891971,3.10954,0.00676732,-0.611456,0.000860544,0.271323
23.8848,35.2651,-0.891345,3.07354,0.00681867,-0.595473,0.000145379,0.288813
23.9983,35.1244,-0.890722,3.03849,0.00682735,-0.57846,-0.000530181,0.305669
24.1105,34.9853,-0.890105,3.00444,0.00679571,-0.560453,-0.00116555,0.321888
24.2216,34.8479,-0.889499,2.97145,0.00672616,-0.541491,-0.00176069,0.337466
24.3316,34.7121,-0.888905,2.93957,0.00662109,-0.521612,-0.002316,0.352399
24.4404,34.5777,-0.888327,2.90887,0.00648289,-0.500852,-0.00283217,0.366683
24.5482,34.4448,-0.887767,2.87939,0.00631388,-0.479251,-0.00331015,0.380314
24.655,34.3134,-0.887228,2.85118,0.00611635,-0.456848,-0.00375103,0.393289
24.7608,34.1833,-0.886711,2.82428,0.00589252,-0.43368,-0.00415599,0.405604
24.8656,34.0544,-0.886217,2.79876,0.00564451,-0.409786,-0.00452628,0.417256
24.9696,33.9268,-0.885748,2.77463,0.00537442,-0.385206,-0.00486316,0.428241
25.0727,33.8003,-0.885306,2.75196,0.00508421,-0.359979,-0.0051679,0.438558
25.1751,33.6749,-0.884892,2.73077,0.00477583,-0.334144,-0.00544174,0.448203
25.2767,33.5505,-0.884505,2.7111,0.0044511,-0.307741,-0.0056859,0.457173
25.3776,33.427,-0.884148,2.69298,0.0041118,-0.28081,-0.00590154,0.465467
25.4779,33.3044,-0.88382,2.67645,0.00375964,-0.25339,-0.00608983,0.473082
25.5776,33.1826,-0.883522,2.66154,0.00339623,-0.225521,-0.00625187,0.480015
25.6768,33.0615,-0.883254,2.64826,0.00302316,-0.197244,-0.00638877,0.486266
25.7755,32.9411,-0.883017,2.63665,0.00264192,-0.168599,-0.00650161,0.491833
25.8738,32.8211,-0.882811,2.62672,0.00225395,-0.139626,-0.00659146,0.496714
25.9718,32.7017,-0.882636,2.6185,0.00186061,-0.110365,-0.0066594,0.500908
26.0695,32.5826,-0.882492,2.612,0.00146322,-0.0808576,-0.00670656,0.504415
26.167,32.4639,-0.882379,2.60724,0.00106302,-0.0511433,-0.00673405,0.507232
26.2643,32.3453,-0.882297,2.60423,0.000661174,-0.021263,-0.00674307,0.509361
26.3615,32.2269,-0.882246,2.60298,0.000258791,0.00874273,-0.00673487,0.510801
26.4586,32.1086,-0.882227,2.60349,-0.000143103,0.0388333,-0.00671076,0.511551
26.5558,31.9903,-0.882238,2.60577,-0.000543557,0.0689679,-0.00667214,0.511611
26.6531,31.8718,-0.88228,2.60983,-0.000941708,0.0991062,-0.00662052,0.510983
26.7505,31.7532,-0.882353,2.61566,-0.00133678,0.129207,-0.00655751,0.509665
26.8481,31.6343,-0.882456,2.62326,-0.00172809,0.159231,-0.00648484,0.50766
26.946,31.515,-0.88259,2.63263,-0.00211506,0.189137,-0.00640436,0.504967
27.0442,31.3953,-0.882755,2.64376,-0.00249723,0.218883,-0.00631807,0.501589
27.1429,31.2751,-0.88295,2.65664,-0.00287425,0.248431,-0.0062281,0.497526
27.2419,31.1543,-0.883176,2.67126,-0.00324591,0.27774,-0.00613674,0.492779
27.3415,31.0328,-0.883432,2.68761,-0.00361211,0.306769,-0.00604639,0.487351
27.4417,30.9105,-0.883718,2.70566,-0.00397292,0.335478,-0.00595962,0.481243
27.5425,30.7873,-0.884035,2.7254,-0.00432855,0.363827,-0.00587912,0.474458
27.644,30.6633,-0.884383,2.74681,-0.00467938,0.391777,-0.00580768,0.466997
27.7463,30.5382,-0.884762,2.76987,-0.00502594,0.419287,-0.0057482,0.458863
27.8494,30.4121,-0.885172,2.79455,-0.00536896,0.446318,-0.00570364,0.450059
27.9533,30.2847,-0.885614,2.82081,-0.00570931,0.47283,-0.00567699,0.440588
28.0582,30.1562,-0.886088,2.84864,-0.00604808,0.498785,-0.00567122,0.430452
28.164,30.0263,-0.886595,2.87799,-0.0063865,0.524142,-0.00568924,0.419655
28.2709,29.895,-0.887135,2.90884,-0.006726,0.548863,-0.00573377,0.408201
28.3789,29.7622,-0.88771,2.94114,-0.00706815,0.57291,-0.00580732,0.396093
28.4879,29.628,-0.888321,2.97486,-0.00741469,0.596243,-0.00591206,0.383335
28.5982,29.4921,-0.888968,3.00995,-0.00776749,0.618825,-0.00604965,0.369931
28.7096,29.3545,-0.889655,3.04637,-0.00812849,0.640617,-0.00622117,0.355886
28.8223,29.2152,-0.890381,3.08408,-0.00849973,0.661581,-0.00642687,0.341204
28.9363,29.0741,-0.891151,3.12302,-0.00888324,0.681681,-0.00666601,0.32589
29.0516,28.9311,-0.891964,3.16314,-0.00928103,0.700879,-0.00693661,0.30995
29.1683,28.7862,-0.892825,3.20439,-0.00969496,0.719138,-0.00723521,0.29339
29.2864,28.6393,-0.893736,3.24671,-0.0101267,0.736421,-0.00755654,0.276214
29.4059,28.4904,-0.894701,3.29006,-0.0105776,0.752692,-0.00789319,0.258429
29.5269,28.3393,-0.895721,3.33436,-0.0110487,0.767916,-0.00823526,0.240042
29.6494,28.1861,-0.896802,3.37956,-0.0115401,0.782056,-0.00856994,0.221061
29.7733,28.0307,-0.897946,3.42559,-0.0120515,0.795079,-0.00888108,0.201491
29.8987,27.8731,-0.899158,3.47239,-0.0125814,0.806948,-0.0091487,0.181342
30.0257,27.7131,-0.90044,3.51988,-0.0131274,0.817631,-0.00934852,0.160622
30.1542,27.5507,-0.901798,3.56801,-0.0136852,0.827093,-0.00945141,0.13934
30.2842,27.386,-0.903233,3.61669,-0.0142492,0.835301,-0.00942293,0.117506
30.4158,27.2188,-0.904749,3.66586,-0.0148115,0.842223,-0.00922278,0.0951299
30.5489,27.0492,-0.906348,3.71543,-0.0153619,0.847827,-0.00880435,0.0722226
30.6836,26.8771,-0.90803,3.76534,-0.0158873,0.852082,-0.00811428,0.0487961
30.8197,26.7024,-0.909795,3.8155,-0.0163715,0.854956,-0.00709217,0.0248627
30.9574,26.5251,-0.91164,3.86582,-0.0167947,0.856421,-0.00567035,0.000435484
31.0965,26.3453,-0.913561,3.91623,-0.0171331,0.856447,-0.00377388,-0.0244717
31.2371,26.1628,-0.915548,3.96665,-0.0173583,0.855005,-0.00132075,-0.0498444
31.3791,25.9777,-0.917591,4.01698,-0.0174371,0.852069,0.00177762,-0.0756676
31.5226,25.79,-0.919674,4.06714,-0.017331,0.847611,0.00561548,-0.101926
31.6675,25.5996,-0.921775,4.11704,-0.0169959,0.841607,0.0102914,-0.128604
31.8137,25.4065,-0.923866,4.16658,-0.0163818,0.834031,0.0159065,-0.155687
31.9613,25.2109,-0.925912,4.21568,-0.0154326,0.82486,0.0225617,-0.183159
32.1102,25.0126,-0.927872,4.26424,-0.0140863,0.81407,0.0303548,-0.211008
32.2605,24.8118,-0.929691,4.31217,-0.0122749,0.80164,0.0393757,-0.23922
32.4121,24.6084,-0.931309,4.35937,-0.00992519,0.787548,0.0497021,-0.267788
32.565,24.4025,-0.93265,4.40573,-0.00695929,0.771773,0.0613926,-0.296704
32.7192,24.1943,-0.933628,4.45117,-0.00329578,0.754294,0.0744797,-0.325969
32.8748,23.9837,-0.934145,4.49559,0.00114869,0.735092,0.088961,-0.355585
33.0319,23.771,-0.934086,4.53887,0.00645731,0.714145,0.104789,-0.385566
33.1905,23.5563,-0.933324,4.58092,0.0127105,0.691432,0.121862,-0.415929
33.3508,23.3396,-0.93172,4.62164,0.0199824,0.66693,0.140006,-0.446705
33.5128,23.1213,-0.929116,4.66091,0.028337,0.640615,0.158966,-0.477932
33.6768,22.9016,-0.925348,4.69864,0.0378231,0.612461,0.178389,-0.509659
33.8429,22.6807,-0.920238,4.73471,0.0484682,0.582438,0.197807,-0.541943
34.0114,22.459,-0.913601,4.76902,0.060272,0.550513,0.216615,-0.574852
34.1827,22.2368,-0.905251,4.80145,0.0731982,0.516649,0.23406,-0.608456
34.3569,22.0146,-0.895,4.83189,0.0871653,0.480806,0.249211,-0.642826
34.5346,21.7927,-0.882671,4.86023,0.102037,0.442938,0.260947,-0.678027
34.716,21.5718,-0.868103,4.88633,0.117608,0.402996,0.26793,-0.714108
34.9017,21.3524,-0.851163,4.91009,0.133597,0.360929,0.268588,-0.751091
35.0919,21.1351,-0.831758,4.93137,0.149624,0.316684,0.261103,-0.788961
35.2872,20.9206,-0.80985,4.95006,0.165205,0.270207,0.243404,-0.82765
35.4878,20.7096,-0.785476,4.96601,0.17973,0.221452,0.213174,-0.867027
35.6942,20.503,-0.758768,4.97909,0.192451,0.170376,0.16788,-0.906888
35.9066,20.3014,-0.729979,4.98917,0.202469,0.116953,0.104841,-0.946959
36.1252,20.1056,-0.699505,4.99611,0.208725,0.0611688,0.0213565,-0.98691
36.3499,19.9162,-0.667918,4.99976,0.209999,0.00303143,3.24302e-06,-1.02677
36.5807,19.734,-0.635986,5,0.21,-0.0574543,1.18816e-06,-1.19978
36.8172,19.5592,-0.603908,4.99687,0.21,-0.128132,9.02653e-07,-1.37139
37.059,19.3922,-0.571692,4.98958,0.21,-0.208919,6.94922e-07,-1.54104
37.3057,19.2333,-0.539348,4.97754,0.21,-0.299699,5.45465e-07,-1.70808
37.5568,19.0829,-0.50689,4.96015,0.21,-0.400319,4.17578e-07,-1.87183
37.8117,18.9411,-0.474337,4.93684,0.21,-0.510586,3.20423e-07,-2.03156
38.0699,18.8084,-0.441719,4.90703,0.21,-0.630262,2.5213e-07,-2.18654
38.3308,18.6849,-0.409078,4.87018,0.21,-0.759068,2.02099e-07,-2.33604
38.5935,18.5709,-0.376458,4.82575,0.21,-0.896681,1.64167e-07,-2.47934
38.8573,18.4664,-0.343907,4.77321,0.21,-1.04273,1.34539e-07,-2.61568
39.1215,18.3717,-0.311475,4.71207,0.21,-1.19682,1.10765e-07,-2.74434
39.3852,18.2866,-0.279218,4.64185,0.21,-1.35849,9.12006e-08,-2.86457
39.6476,18.2113,-0.247192,4.56212,0.21,-1.52723,7.46957e-08,-2.97563
39.9076,18.1455,-0.215458,4.47244,0.21,-1.70252,6.04166e-08,-3.07676
40.1645,18.0892,-0.18408,4.37244,0.21,-1.88377,4.77326e-08,-3.16724
40.4172,18.042,-0.153123,4.26176,0.21,-2.07035,3.61425e-08,-3.2463
40.6649,18.0037,-0.122656,4.14009,0.21,-2.26158,2.52235e-08,-3.3132
40.9064,17.9738,-0.0927489,4.00715,0.21,-2.45676,1.45919e-08,-3.36721
41.141,17.9519,-0.0634752,3.86271,0.21,-2.65512,3.86917e-09,-3.40757
41.3676,17.9374,-0.0349092,3.70659,0.21,-2.85585,-7.35354e-09,-3.43355
41.5854,17.9297,-0.00712675,3.53863,0.21,-3.05812,-1.95573e-08,-3.44443
41.7934,17.9281,0.0197948,3.35876,0.21,-3.26102,-3.33536e-08,-3.43948
41.9908,17.932,0.0457773,3.16693,0.21,-3.46364,-4.95735e-08,-3.41799
42.1768,17.9404,0.0707418,2.96315,0.21,-3.66499,-6.94133e-08,-3.37926
42.3505,17.9526,0.094609,2.74751,0.21,-3.86405,-9.46902e-08,-3.32261
42.5113,17.9678,0.117299,2.52013,0.21,-4.05978,-1.28318e-07,-3.24736
42.6583,17.9851,0.138734,2.28121,0.21,-4.25108,-1.75254e-07,-3.15288
42.7911,18.0035,0.158835,2.03101,0.21,-4.43681,-2.32265e-07,-3.03853
42.9089,18.0223,0.177524,1.76986,0.21,-4.61581,-2.14163e-05,-2.90371
43.0113,18.0406,0.194726,1.49815,0.209999,-4.78686,-0.298505,-2.74785
43.0976,18.0576,0.210367,1.21634,0.192186,-4.94873,-0.577276,-2.57283
43.1674,18.0725,0.22371,0.924985,0.157738,-5.10029,-0.790756,-2.38288
43.2204,18.0844,0.234543,0.624694,0.11055,-5.24067,-0.935567,-2.18415
43.256,18.0929,0.2432,0.316132,0.0547219,-5.36933,-1.00928,-1.98411
43.2739,18.0973,0.250428,4.55237e-08,-0.00550522,-5.48621,-1.00928,-1.22499
43.2738,18.0972,0.257249,-0.323815,-0.0657323,-5.55837,-0.9315,-0.481336
43.2552,18.0923,0.264787,-0.651853,-0.121318,-5.58673,-0.771512,0.238742
43.2181,18.0821,0.274114,-0.981525,-0.167357,-5.57266,-0.525052,0.928311
43.1623,18.0664,0.286046,-1.31032,-0.198689,-5.51798,-0.189548,1.58246
43.0883,18.0446,0.300918,-1.63586,-0.21,-5.42476,-2.07291e-06,2.19926
42.9962,18.016,0.318332,-1.95585,-0.21,-5.2952,-2.48934e-07,2.77848
42.8868,17.9799,0.337792,-2.26817,-0.21,-5.13153,-1.83255e-07,3.31996
42.7608,17.9356,0.359245,-2.57081,-0.21,-4.93595,-1.39255e-07,3.82354
42.6191,17.8823,0.382625,-2.86189,-0.21,-4.71071,-1.08601e-07,4.28905
42.4628,17.8194,0.407856,-3.13966,-0.21,-4.45805,-8.64085e-08,4.71638
42.2931,17.746,0.434852,-3.40252,-0.21,-4.18022,-6.98293e-08,5.1054
42.1115,17.6616,0.463518,-3.64897,-0.21,-3.87947,-5.71121e-08,5.45598
41.9193,17.5656,0.493751,-3.87768,-0.21,-3.55806,-4.71308e-08,5.76801
41.7183,17.4574,0.52544,-4.08743,-0.21,-3.21828,-3.91339e-08,6.04136
41.5102,17.3367,0.558469,-4.27714,-0.21,-2.86239,-3.26032e-08,6.27591
41.2967,17.2033,0.592714,-4.44585,-0.21,-2.49268,-2.71706e-08,6.47154
41.0797,17.0571,0.628046,-4.59276,-0.21,-2.11146,-2.25677e-08,6.62808
40.8609,16.8983,0.664334,-4.71719,-0.21,-1.72101,-1.85936e-08,6.74541
40.6423,16.7271,0.701439,-4.8186,-0.21,-1.32364,-1.50936e-08,6.82334
40.4256,16.5441,0.739224,-4.89657,-0.21,-0.92169,-1.19456e-08,6.86171
40.2127,16.35,0.777547,-4.95084,-0.21,-0.517477,-9.05005e-09,6.86032
40.005,16.1456,0.816265,-4.98128,-0.21,-0.113345,-6.32304e-09,6.81896
39.8041,15.932,0.855234,-4.98789,-0.21,0.28835,-3.6911e-09,6.73741
39.6115,15.7105,0.894311,-4.97081,-0.21,0.685241,-1.08705e-09,6.61542
39.4283,15.4824,0.933354,-4.93033,-0.21,1.07495,1.55378e-09,6.45274
39.2556,15.2492,0.972221,-4.86686,-0.21,1.45507,4.29679e-09,6.2491
39.0941,15.0126,1.01077,-4.78097,-0.21,1.82319,7.21149e-09,6.00421
38.9446,14.7742,1.04888,-4.67337,-0.21,2.17689,1.03754e-08,5.71776
38.8074,14.5358,1.0864,-4.54491,-0.21,2.51372,1.38786e-08,5.38945
38.6828,14.2992,1.12322,-4.39657,-0.21,2.8312,1.78297e-08,5.01894
38.5707,14.0659,1.15921,-4.22949,-0.21,3.12686,2.2364e-08,4.60592
38.4711,13.8378,1.19426,-4.04496,-0.21,3.39819,2.76539e-08,4.15004
38.3834,13.6165,1.22825,-3.84441,-0.21,3.64266,3.39251e-08,3.65095
38.3074,13.4034,1.2611,-3.62941,-0.21,3.85773,4.14787e-08,3.10832
38.2422,13.2,1.29272,-3.4017,-0.21,4.04084,5.07256e-08,2.52179
38.1871,13.0074,1.32301,-3.16316,-0.21,4.18939,6.22377e-08,1.89102
38.1413,12.827,1.35192,-2.91581,-0.21,4.30079,7.68298e-08,1.21568
38.1039,12.6595,1.37939,-2.66185,-0.21,4.3724,9.5691e-08,0.495437
38.074,12.5057,1.40537,-2.40361,-0.21,4.40159,1.20604e-07,-0.27002
38.0506,12.3661,1.42983,-2.14358,-0.21,4.38568,1.54327e-07,-1.08099
38.0328,12.2412,1.45276,-1.88443,-0.21,4.322,2.01281e-07,-1.93776
38.0196,12.131,1.47415,-1.62896,-0.21,4.20785,2.68855e-07,-2.84059
38.0102,12.0355,1.49403,-1.38013,-0.21,4.04052,3.69822e-07,-3.78971
38.0038,11.9545,1.51242,-1.14108,-0.21,3.81727,8.63028e-07,-4.78533
37.9998,11.8874,1.52939,-0.915099,-0.21,3.53538,0.0377618,-5.82762
37.9974,11.8335,1.545,-0.705629,-0.207746,3.19208,0.290909,-6.91627
37.9962,11.792,1.5593,-0.516287,-0.190387,2.78465,0.47565,-8.0477
37.9957,11.7615,1.5722,-0.350849,-0.162003,2.31057,0.600343,-9.21602
37.9956,11.7408,1.58389,-0.213245,-0.126179,1.76767,0.675514,-9.99998
37.9956,11.7281,1.59471,-0.107533,-0.0858683,1.17855,0.713142,-9.99999
37.9957,11.7217,1.60502,-0.0364453,-0.0433126,0.589329,0.725826,-10
37.9956,11.7195,1.61511,0,0,0,0,0
