x,y,theta,v,phi,a,omega,jerk
74.155,38.185,3.10104,3.80392,0.00217235,0.388242,-0.00392225,-0.429003
73.9666,38.1926,3.10124,3.82314,0.0019741,0.366947,-0.00375834,-0.419734
73.7774,38.2001,3.10143,3.84129,0.00178414,0.346113,-0.00356954,-0.409511
73.5872,38.2077,3.1016,3.85842,0.00160371,0.325787,-0.00335774,-0.398334
73.3962,38.2153,3.10175,3.87453,0.001434,0.306015,-0.00312444,-0.386202
73.2044,38.2228,3.10188,3.88967,0.00127607,0.286845,-0.00287072,-0.373116
73.0118,38.2304,3.102,3.90385,0.00113097,0.268325,-0.00259733,-0.359074
72.8185,38.238,3.10211,3.91711,0.00099969,0.250502,-0.00235994,-0.345186
72.6247,38.2456,3.1022,3.92949,0.000880407,0.233368,-0.00213737,-0.331452
72.4302,38.2532,3.10229,3.94103,0.000772373,0.216916,-0.00192975,-0.317871
72.2351,38.2608,3.10236,3.95174,0.000674834,0.201138,-0.001737,-0.304443
72.0395,38.2684,3.10243,3.96168,0.000587038,0.186026,-0.00155886,-0.291168
71.8434,38.276,3.10248,3.97087,0.000508245,0.171573,-0.00139493,-0.278047
71.6469,38.2836,3.10253,3.97934,0.000437738,0.157772,-0.00124466,-0.265078
71.4499,38.2912,3.10257,3.98713,0.000374827,0.144615,-0.00110741,-0.252262
71.2525,38.2989,3.10261,3.99427,0.000318853,0.132093,-0.000982471,-0.239599
71.0548,38.3065,3.10264,4.00078,0.000269194,0.1202,-0.000869082,-0.227089
70.8568,38.3141,3.10266,4.00671,0.000225267,0.108928,-0.000766442,-0.214732
70.6585,38.3218,3.10268,4.01208,0.000186527,0.0982699,-0.000673734,-0.202527
70.4599,38.3294,3.1027,4.01693,0.000152473,0.0882171,-0.000590138,-0.190475
70.2611,38.3371,3.10272,4.02127,0.000122644,0.0787626,-0.000514843,-0.178576
70.062,38.3448,3.10273,4.02515,9.66216e-05,0.0698987,-0.000447057,-0.166829
69.8628,38.3525,3.10274,4.02859,7.40251e-05,0.0616178,-0.000386015,-0.155236
69.6634,38.3601,3.10274,4.03162,5.4514e-05,0.0539125,-0.000330988,-0.143794
69.4638,38.3678,3.10275,4.03426,3.77842e-05,0.046775,-0.000281285,-0.132506
69.2642,38.3755,3.10275,4.03656,2.35666e-05,0.0401979,-0.000236258,-0.12137
69.0644,38.3832,3.10275,4.03853,1.1625e-05,0.0341735,-0.000195306,-0.110386
68.8645,38.3909,3.10275,4.0402,1.75322e-06,0.0286943,-0.000157876,-0.0995557
68.6645,38.3986,3.10275,4.0416,-6.22662e-06,0.0237527,-0.000123462,-0.0888777
68.4644,38.4063,3.10275,4.04275,-1.2467e-05,0.0193412,-9.16061e-05,-0.0783524
68.2643,38.414,3.10275,4.04369,-1.70972e-05,0.015452,-6.18991e-05,-0.0679799
68.0642,38.4217,3.10275,4.04443,-2.02259e-05,0.0120777,-3.39773e-05,-0.05776
67.864,38.4294,3.10275,4.04501,-2.19433e-05,0.00921072,-7.5213e-06,-0.0476928
67.6638,38.4371,3.10274,4.04544,-2.23235e-05,0.00684341,1.77454e-05,-0.0377784
67.4635,38.4448,3.10274,4.04576,-2.14265e-05,0.00496822,4.20594e-05,-0.0280168
67.2633,38.4525,3.10274,4.04599,-1.93006e-05,0.00357757,6.56192e-05,-0.0184078
67.063,38.4602,3.10274,4.04615,-1.59839e-05,0.00266386,8.85882e-05,-0.0089517
66.8627,38.468,3.10273,4.04626,-1.15062e-05,0.00221953,0.000111097,0.00035166
66.6625,38.4757,3.10273,4.04635,-5.89081e-06,0.00223699,0.000133247,0.00950223
66.4622,38.4834,3.10273,4.04644,8.44137e-07,0.00270865,0.00015511,0.0185
66.2619,38.4911,3.10273,4.04656,8.68415e-06,0.00362692,0.000176735,0.027345
66.0616,38.4988,3.10273,4.04672,1.76172e-05,0.00498423,0.000198147,0.0360371
