x,y,theta,v,phi,a,omega,jerk
75.2969,18.9028,2.64218,4.70507,0.00706677,0.625047,0.00436677,-0.81345
75.1041,19.008,2.64299,4.73421,0.00727515,0.587015,0.00120543,-0.802648
74.9101,19.1136,2.64382,4.76156,0.00733267,0.549488,-0.00144704,-0.790189
74.7149,19.2198,2.64466,4.78717,0.00726362,0.512543,-0.00363221,-0.776072
74.5186,19.3263,2.6455,4.81104,0.00709029,0.476258,-0.00539235,-0.760299
74.3211,19.4332,2.64631,4.83322,0.00683297,0.440711,-0.00676966,-0.74287
74.1227,19.5404,2.64709,4.85374,0.00650993,0.405978,-0.00780563,-0.723786
73.9234,19.6479,2.64784,4.87264,0.00613746,0.372138,-0.00854051,-0.703047
73.7231,19.7557,2.64854,4.88995,0.00572991,0.339267,-0.0090128,-0.680655
73.5221,19.8637,2.6492,4.90572,0.00529983,0.307444,-0.00925897,-0.656609
73.3204,19.9719,2.64981,4.92001,0.004858,0.276744,-0.00931315,-0.630911
73.1181,20.0804,2.65037,4.93286,0.00441358,0.247247,-0.00920695,-0.60356
72.9151,20.189,2.65087,4.94433,0.00397423,0.219027,-0.00896936,-0.574556
72.7116,20.2977,2.65133,4.95448,0.00354622,0.192164,-0.00862665,-0.543901
72.5077,20.4066,2.65174,4.96337,0.00313457,0.166735,-0.00820246,-0.511594
72.3033,20.5156,2.6521,4.97108,0.00274315,0.142815,-0.00771772,-0.477636
72.0986,20.6247,2.65241,4.97766,0.00237487,0.120484,-0.00719086,-0.442028
71.8936,20.7339,2.65268,4.9832,0.00203173,0.099817,-0.00663783,-0.404769
71.6883,20.8431,2.65291,4.98777,0.00171498,0.0808923,-0.00607229,-0.36586
71.4828,20.9524,2.65311,4.99145,0.00142522,0.0637867,-0.00550574,-0.325302
71.2771,21.0617,2.65327,4.99434,0.00116249,0.0485775,-0.00494772,-0.283096
71.0713,21.1711,2.6534,4.9965,0.000926386,0.0353415,-0.00440593,-0.239244
70.8654,21.2805,2.6535,4.99805,0.000716139,0.0241557,-0.00388648,-0.193752
70.6595,21.3898,2.65358,4.99907,0.000530679,0.015097,-0.00339401,-0.14663
70.4534,21.4992,2.65364,4.99967,0.00036872,0.00824141,-0.00293187,-0.097917
70.2474,21.6086,2.65367,4.99994,0.000228814,0.00366336,-0.00250234,-0.0479316
70.0413,21.718,2.6537,5,0.000109405,0.00142235,-0.00210671,-0.019003
69.8352,21.8274,2.65371,5,8.8741e-06,0.000533873,-0.00174552,-0.00759931
69.6291,21.9368,2.6537,5,-7.44204e-05,0.000178572,-0.00141862,-0.00297774
69.423,22.0462,2.65369,5,-0.000142116,3.93493e-05,-0.00112537,-0.00101096
69.217,22.1556,2.65367,4.99999,-0.000195818,-7.91764e-06,-0.000864672,-0.000202038
69.0109,22.265,2.65365,4.99999,-0.000237079,-1.73638e-05,-0.0006351,7.89416e-05
68.8048,22.3744,2.65362,4.99999,-0.000267385,-1.36729e-05,-0.000434977,0.000130143
68.5987,22.4838,2.65358,4.99999,-0.000288142,-7.58817e-06,-0.000262436,9.82212e-05
68.3927,22.5932,2.65355,4.99999,-0.000300665,-2.9959e-06,-0.000115492,5.18673e-05
68.1866,22.7027,2.65351,4.99999,-0.000306176,-5.70869e-07,7.91256e-06,1.76396e-05
67.9805,22.8121,2.65348,4.99999,-0.000305799,2.53861e-07,0.000109857,2.48881e-07
67.7745,22.9215,2.65344,4.99999,-0.000300557,2.65498e-07,0.000192407,-4.89388e-06
67.5684,23.031,2.6534,4.99999,-0.000291375,3.66871e-08,0.000257586,-4.12838e-06
67.3624,23.1404,2.65337,4.99999,-0.000279083,-1.56333e-07,0.000307345,-1.93071e-06
67.1563,23.2499,2.65334,4.99999,-0.000264417,-2.46602e-07,0.000343548,-2.39303e-07
66.9503,23.3594,2.65331,4.99999,-0.000248023,-2.57791e-07,0.000367955,6.72589e-07
66.7442,23.4688,2.65328,4.99999,-0.000230465,-2.26344e-07,0.000382211,1.10987e-06
66.5382,23.5783,2.65325,4.99999,-0.000212226,-1.74453e-07,0.000387842,1.33265e-06
66.3322,23.6878,2.65322,4.99999,-0.000193719,-1.12146e-07,0.000386247,1.41254e-06
66.1261,23.7973,2.6532,4.99999,-0.000175287,-4.61031e-08,0.000378702,1.31956e-06
65.9201,23.9068,2.65318,4.99999,-0.000157216,1.55921e-08,0.000366357,1.03562e-06
65.7141,24.0163,2.65316,4.99999,-0.000139734,6.4012e-08,0.00035024,6.08459e-07
65.5081,24.1258,2.65315,4.99999,-0.000123021,9.24601e-08,0.000331264,1.40862e-07
65.302,24.2353,2.65313,4.99999,-0.000107213,9.90461e-08,0.000310228,-2.55079e-07
65.096,24.3448,2.65312,4.99999,-9.24091e-05,8.712e-08,0.000287827,-5.03039e-07
64.89,24.4543,2.65311,4.99999,-7.86743e-05,6.36007e-08,0.000264658,-5.83394e-07
64.684,24.5639,2.6531,4.99999,-6.6045e-05,3.63245e-08,0.000241227,-5.2615e-07
64.478,24.6734,2.65309,4.99999,-5.45339e-05,1.17246e-08,0.000217957,-3.87308e-07
64.272,24.7829,2.65309,4.99999,-4.41331e-05,-6.38372e-09,0.000195195,-2.24051e-07
64.0659,24.8924,2.65308,4.99999,-3.48186e-05,-1.68591e-08,0.00017322,-7.87207e-08
63.8599,25.0019,2.65308,4.99999,-2.65527e-05,-2.05396e-08,0.000152249,2.63363e-08
63.6539,25.1115,2.65308,4.99999,-1.92875e-05,-1.93083e-08,0.000132446,8.61504e-08
63.4479,25.221,2.65307,4.99999,-1.29673e-05,-1.52804e-08,0.000113928,1.07097e-07
63.2419,25.3305,2.65307,4.99999,-7.53078e-06,-1.02731e-08,9.6771e-05,1.0075e-07
63.0359,25.44,2.65307,4.99999,-2.91296e-06,-5.56262e-09,8.10152e-05,7.92647e-08
62.8299,25.5495,2.65307,4.99999,9.53014e-07,-1.85665e-09,6.66719e-05,5.2678e-08
62.6238,25.6591,2.65307,4.99999,4.13454e-06,6.06283e-10,5.37271e-05,2.78343e-08
62.4178,25.7686,2.65307,4.99999,6.69835e-06,1.90766e-09,4.2147e-05,8.42164e-09
62.2118,25.8781,2.65307,4.99999,8.70956e-06,2.30141e-09,3.18814e-05,-4.38928e-09
62.0058,25.9876,2.65307,4.99999,1.02309e-05,2.09619e-09,2.28676e-05,-1.10987e-08
61.7998,26.0972,2.65308,4.99999,1.13221e-05,1.57727e-09,1.50335e-05,-1.30793e-08
61.5938,26.2067,2.65308,4.99999,1.20395e-05,9.65757e-10,8.30041e-06,-1.19582e-08
61.3878,26.3162,2.65308,4.99999,1.24356e-05,4.06659e-10,2.58565e-06,-9.21829e-09
61.1818,26.4257,2.65308,4.99999,1.2559e-05,-2.43371e-11,-2.19572e-06,-5.99818e-09
60.9757,26.5352,2.65308,4.99999,1.24542e-05,-3.04779e-10,-6.12889e-06,-3.04011e-09
60.7697,26.6448,2.65308,4.99999,1.21617e-05,-4.46917e-10,-9.29794e-06,-7.30981e-10
60.5637,26.7543,2.65308,4.99999,1.17181e-05,-4.81094e-10,-1.17846e-05,8.12236e-10
60.3577,26.8638,2.65309,4.99999,1.11557e-05,-4.43118e-10,-1.36674e-05,1.64759e-09
60.1517,26.9733,2.65309,4.99999,1.05035e-05,-3.66086e-10,-1.50208e-05,1.92442e-09
59.9457,27.0828,2.65309,4.99999,9.78673e-06,-2.76111e-10,-1.59146e-05,1.82048e-09
59.7396,27.1924,2.65309,4.99999,9.0273e-06,-1.90996e-10,-1.64138e-05,1.50126e-09
59.5336,27.3019,2.65309,4.99999,8.24405e-06,-1.20805e-10,-1.65781e-05,1.09881e-09
59.3276,27.4114,2.65309,4.99999,7.45295e-06,-6.94309e-11,-1.6462e-05,7.04807e-10
59.1216,27.5209,2.65309,4.99999,6.6674e-06,-3.64781e-11,-1.61144e-05,3.73046e-10
58.9156,27.6304,2.65309,4.99999,5.89844e-06,-1.90365e-11,-1.5579e-05,1.26811e-10
58.7096,27.74,2.65309,4.99999,5.15502e-06,-1.31076e-11,-1.48946e-05,-3.22012e-11
58.5036,27.8495,2.65309,4.99999,4.44426e-06,-1.46131e-11,-1.40946e-05,-1.15444e-10
58.2975,27.959,2.65309,4.99999,3.77168e-06,-2.00106e-11,-1.32081e-05,-1.40584e-10
58.0915,28.0685,2.6531,4.99999,3.1414e-06,-2.65836e-11,-1.22593e-05,-1.26516e-10
57.8855,28.178,2.6531,4.99999,2.5564e-06,-3.24987e-11,-1.12684e-05,-9.0244e-11
57.6795,28.2875,2.6531,4.99999,2.01868e-06,-3.6718e-11,-1.02519e-05,-4.52998e-11
57.4735,28.3971,2.6531,4.99999,1.52947e-06,-3.8836e-11,-9.22256e-06,-1.31111e-12
57.2675,28.5066,2.6531,4.99999,1.08938e-06,-3.88973e-11,-8.18986e-06,3.57548e-11
57.0614,28.6161,2.6531,4.99999,6.98565e-07,-3.72256e-11,-7.16051e-06,6.29202e-11
56.8554,28.7256,2.6531,4.99999,3.56872e-07,-3.42838e-11,-6.13859e-06,7.94661e-11
56.6494,28.8351,2.6531,4.99999,6.39438e-08,-3.05684e-11,-5.12594e-06,8.61862e-11
56.4434,28.9447,2.6531,4.99999,-1.80662e-07,-2.65388e-11,-4.1225e-06,8.46842e-11
56.2374,29.0542,2.6531,4.99999,-3.77383e-07,-2.25795e-11,-3.12656e-06,7.69387e-11
56.0314,29.1637,2.6531,4.99999,-5.2658e-07,-1.89823e-11,-2.13516e-06,6.48919e-11
55.8253,29.2732,2.6531,4.99999,-6.28468e-07,-1.59483e-11,-1.14433e-06,5.02251e-11
55.6193,29.3827,2.6531,4.99999,-6.83074e-07,-1.36e-11,-1.49455e-07,3.43265e-11
55.4133,29.4922,2.6531,4.99999,-6.90206e-07,-1.19951e-11,8.54459e-07,1.82181e-11
55.2073,29.6018,2.6531,4.99999,-6.49432e-07,-1.11433e-11,1.87245e-06,2.55407e-12
55.0013,29.7113,2.6531,4.99999,-5.6008e-07,-1.10239e-11,2.90931e-06,-1.23394e-11
54.7953,29.8208,2.6531,4.99999,-4.21251e-07,-1.16008e-11,3.96922e-06,-2.63168e-11
54.5892,29.9303,2.6531,4.99999,-2.31843e-07,-1.28313e-11,5.05549e-06,-3.94135e-11
54.3832,30.0398,2.6531,4.99999,9.40014e-09,-1.4674e-11,6.17018e-06,-5.17549e-11
54.1772,30.1494,2.6531,4.99999,3.03836e-07,-1.70938e-11,7.31379e-06,-6.35535e-11
53.9712,30.2589,2.6531,4.99999,6.52843e-07,-2.00652e-11,8.48488e-06,-7.49945e-11
53.7652,30.3684,2.6531,4.99999,1.05773e-06,-2.35715e-11,9.67973e-06,-8.62431e-11
53.5592,30.4779,2.6531,4.99999,1.51964e-06,-2.76038e-11,1.0892e-05,-9.73911e-11
53.3532,30.5874,2.6531,4.99999,2.0394e-06,-3.21572e-11,1.21122e-05,-1.08515e-10
53.1471,30.6969,2.6531,4.99999,2.61738e-06,-3.72308e-11,1.33276e-05,-1.19589e-10
52.9411,30.8065,2.6531,4.99999,3.25336e-06,-4.28221e-11,1.45216e-05,-1.30544e-10
52.7351,30.916,2.6531,4.99999,3.94632e-06,-4.89256e-11,1.56732e-05,-1.41192e-10
52.5291,31.0255,2.6531,4.99999,4.69423e-06,-5.55269e-11,1.67572e-05,-1.51309e-10
52.3231,31.135,2.6531,4.99999,5.49387e-06,-6.26013e-11,1.7743e-05,-1.60647e-10
52.1171,31.2445,2.6531,4.99999,6.34055e-06,-7.01123e-11,1.85951e-05,-1.68835e-10
51.911,31.354,2.6531,4.99999,7.22789e-06,-7.8006e-11,1.92721e-05,-1.75453e-10
51.705,31.4636,2.6531,4.99999,8.14754e-06,-8.62092e-11,1.97267e-05,-1.80028e-10
51.499,31.5731,2.6531,4.99999,9.08888e-06,-9.46264e-11,1.99055e-05,-1.82038e-10
51.293,31.6826,2.6531,4.99999,1.00388e-05,-1.03137e-10,1.97488e-05,-1.80878e-10
51.087,31.7921,2.6531,4.99999,1.09811e-05,-1.11594e-10,1.91902e-05,-1.75913e-10
50.881,31.9016,2.6531,4.99999,1.18969e-05,-1.19819e-10,1.81571e-05,-1.66459e-10
50.6749,32.0111,2.65311,4.99999,1.27633e-05,-1.27602e-10,1.65708e-05,-1.5173e-10
50.4689,32.1207,2.65311,4.99999,1.35541e-05,-1.34696e-10,1.43462e-05,-1.30958e-10
50.2629,32.2302,2.65311,4.99999,1.42387e-05,-1.40819e-10,1.13929e-05,-1.03268e-10
50.0569,32.3397,2.65311,4.99999,1.47823e-05,-1.45647e-10,7.61571e-06,-6.77941e-11
49.8509,32.4492,2.65311,4.99999,1.51457e-05,-1.48817e-10,2.91518e-06,-2.35914e-11
49.6448,32.5587,2.65311,4.99999,1.52848e-05,-1.4992e-10,-2.81084e-06,3.02899e-11
49.4388,32.6682,2.65312,4.99999,1.51507e-05,-1.48503e-10,-9.66602e-06,9.47773e-11
49.2328,32.7778,2.65312,4.99999,1.46895e-05,-1.44072e-10,-1.77537e-05,1.70819e-10
49.0268,32.8873,2.65312,4.99999,1.38423e-05,-1.36086e-10,-2.71748e-05,2.5932e-10
48.8208,32.9968,2.65312,4.99999,1.25455e-05,-1.23961e-10,-3.80255e-05,3.6117e-10
48.6148,33.1063,2.65312,4.99999,1.0731e-05,-1.07075e-10,-5.03939e-05,4.7723e-10
48.4087,33.2158,2.65312,4.99999,8.32622e-06,-8.47622e-11,-6.43572e-05,6.08285e-10
48.2027,33.3253,2.65313,4.99999,5.25515e-06,-5.63222e-11,-7.99776e-05,7.55e-10
47.9967,33.4348,2.65313,4.99999,1.43869e-06,-2.10227e-11,-9.72976e-05,9.17955e-10
47.7907,33.5443,2.65313,4.99999,-3.20426e-06,2.18958e-11,-0.000116336,1.09756e-09
47.5847,33.6538,2.65313,4.99999,-8.75571e-06,7.32113e-11,-0.000137081,1.29407e-09
47.3786,33.7634,2.65313,4.99999,-1.52971e-05,1.33715e-10,-0.000159487,1.50756e-09
47.1726,33.8729,2.65312,4.99999,-2.29077e-05,2.042e-10,-0.000183464,1.73781e-09
46.9666,33.9824,2.65312,4.99999,-3.16624e-05,2.8545e-10,-0.000208873,1.98428e-09
46.7606,34.0919,2.65312,4.99999,-4.16296e-05,3.78224e-10,-0.00023552,2.24599e-09
46.5546,34.2014,2.65311,4.99999,-5.28684e-05,4.83234e-10,-0.000263144,2.52144e-09
46.3485,34.3109,2.65311,4.99999,-6.54255e-05,6.01122e-10,-0.000291412,2.80839e-09
46.1425,34.4204,2.6531,4.99999,-7.93314e-05,7.32427e-10,-0.000319907,3.10374e-09
45.9365,34.53,2.65309,4.99999,-9.45971e-05,8.77541e-10,-0.000348122,3.40325e-09
45.7305,34.6395,2.65308,4.99999,-0.000111209,1.03666e-09,-0.000375449,3.70127e-09
45.5245,34.749,2.65307,4.99999,-0.000129125,1.20971e-09,-0.00040117,3.99049e-09
45.3185,34.8585,2.65305,4.99999,-0.000148269,1.39628e-09,-0.000424447,4.26163e-09
45.1125,34.968,2.65304,4.99999,-0.000168523,1.59553e-09,-0.000444316,4.50304e-09
44.9064,35.0776,2.65302,4.99999,-0.000189725,1.80607e-09,-0.00045968,4.70055e-09
44.7004,35.1871,2.65299,4.99999,-0.000211661,2.02584e-09,-0.000469295,4.83721e-09
44.4944,35.2967,2.65297,4.99999,-0.000234055,2.252e-09,-0.000471773,4.8933e-09
44.2884,35.4062,2.65294,4.99999,-0.000256568,2.48078e-09,-0.000465575,4.84651e-09
44.0824,35.5157,2.65291,4.99999,-0.000278785,2.70738e-09,-0.000449008,4.67238e-09
43.8764,35.6253,2.65288,4.99999,-0.000300211,2.92583e-09,-0.000420227,4.34511e-09
43.6704,35.7349,2.65284,4.99999,-0.000320264,3.12899e-09,-0.000377241,3.83879e-09
43.4645,35.8444,2.65281,4.99999,-0.000338265,3.30847e-09,-0.00031792,3.12882e-09
43.2585,35.954,2.65277,4.99999,-0.000353436,3.45475e-09,-0.000240004,2.19362e-09
43.0525,36.0636,2.65273,4.99999,-0.000364889,3.55731e-09,-0.000141126,1.01632e-09
42.8465,36.1732,2.65268,4.99999,-0.000371623,3.60483e-09,-1.8832e-05,-4.1408e-10
42.6405,36.2828,2.65264,4.99999,-0.000372522,3.58547e-09,0.000129388,-2.10257e-09
42.4346,36.3924,2.65259,4.99999,-0.000366348,3.48717e-09,0.000306064,-4.0498e-09
42.2286,36.502,2.65255,4.99999,-0.000351742,3.29782e-09,0.0005137,-6.25639e-09
42.0227,36.6117,2.6525,4.99999,-0.000327229,3.00531e-09,0.000754721,-8.73013e-09
41.8167,36.7213,2.65246,4.99999,-0.000291215,2.59714e-09,0.0010314,-1.14968e-08
41.6108,36.8309,2.65243,4.99999,-0.000241997,2.05961e-09,0.00134581,-1.46133e-08
41.4048,36.9406,2.6524,4.99999,-0.000177776,1.37637e-09,0.0016997,-1.81807e-08
41.1989,37.0503,2.65237,4.99999,-9.66676e-05,5.26341e-10,0.00209443,-2.2353e-08
40.9929,37.1599,2.65236,4.99999,3.2767e-06,-5.18763e-10,0.00253083,-2.73352e-08
40.787,37.2696,2.65235,4.99999,0.000124046,-1.7968e-09,0.00300912,-3.33598e-08
40.5811,37.3793,2.65236,4.99999,0.000267638,-3.35652e-09,0.00352871,-4.06338e-08
40.3751,37.4889,2.65239,4.99999,0.000436025,-5.25633e-09,0.00408813,-4.92436e-08
40.1692,37.5986,2.65244,4.99999,0.000631107,-7.55868e-09,0.00468479,-5.90157e-08
39.9633,37.7083,2.6525,4.99999,0.000854661,-1.03179e-08,0.00531484,-6.93393e-08
39.7573,37.8179,2.6526,4.99999,0.00110828,-1.35598e-08,0.00597299,-7.89786e-08
39.5513,37.9275,2.65272,4.99999,0.00139331,-1.72524e-08,0.00665228,-8.59273e-08
39.3454,38.0371,2.65288,4.99999,0.00171075,-2.12699e-08,0.00734388,-8.73936e-08
39.1394,38.1467,2.65307,4.99999,0.00206119,-2.5356e-08,0.00803689,-8.00255e-08
38.9334,38.2562,2.65331,4.99999,0.0024447,-2.90975e-08,0.0087181,-6.04959e-08
38.7273,38.3657,2.65358,4.99999,0.00286072,-3.1926e-08,0.00937176,-2.65306e-08
38.5213,38.4751,2.65391,4.99999,0.00330794,-3.31664e-08,0.00997938,2.16329e-08
38.3152,38.5844,2.65429,4.99999,0.00378414,-3.2155e-08,0.0105195,7.9539e-08
38.109,38.6937,2.65473,4.99999,0.00428612,-2.84362e-08,0.0109675,1.36983e-07
37.9028,38.8029,2.65522,4.99999,0.00480948,-2.20316e-08,0.0112953,1.77365e-07
37.6966,38.912,2.65578,4.99999,0.00534848,-1.3739e-08,0.0114715,1.78925e-07
37.4903,39.0209,2.6564,4.99999,0.00589589,-5.3735e-09,0.0114609,1.18966e-07
37.2839,39.1298,2.65709,4.99999,0.00644279,1.88663e-10,0.0112247,-1.80806e-08
37.0774,39.2385,2.65785,4.99999,0.00697843,-6.56684e-10,0.0107204,-2.29085e-07
36.8709,39.347,2.65866,4.99999,0.00749,-1.13674e-08,0.00990175,-4.8006e-07
36.6643,39.4554,2.65954,4.99999,0.0079625,-3.38123e-08,0.00871896,-7.00212e-07
36.4575,39.5636,2.66048,4.99999,0.00837856,-6.65503e-08,0.00711901,-7.92149e-07
36.2507,39.6716,2.66148,4.99999,0.00871827,-1.03587e-07,0.0050459,-6.65837e-07
36.0438,39.7793,2.66251,4.99999,0.00895906,-1.34718e-07,0.00244114,-2.91247e-07
35.8368,39.8869,2.66358,4.99999,0.00907555,-1.48335e-07,-0.000755613,2.5583e-07
35.6296,39.9943,2.66467,4.99999,0.00903949,-1.36374e-07,-0.00460576,7.92596e-07
35.4223,40.1014,2.66576,4.99999,0.00881971,-9.93162e-08,-0.00917081,1.09437e-06
35.215,40.2083,2.66683,4.99999,0.00838209,-4.81495e-08,-0.0145112,1.00268e-06
35.0075,40.315,2.66785,4.99999,0.00768963,-1.26987e-09,-0.0206848,5.08849e-07
34.7999,40.4214,2.66881,4.99999,0.00670257,2.25211e-08,-0.0277454,-2.62754e-07
34.5921,40.5277,2.66965,4.99999,0.00537858,1.02361e-08,-0.0357409,-1.20691e-06
34.3843,40.6338,2.67036,4.99999,0.00367306,-4.6192e-08,-0.0447106,-2.46426e-06
34.1765,40.7397,2.67087,4.99999,0.00153951,-1.61407e-07,-0.0546835,-4.49809e-06
33.9685,40.8456,2.67114,4.99999,-0.00106994,-3.71713e-07,-0.065675,-7.63358e-06
33.7606,40.9514,2.67111,4.99999,-0.0042039,-7.28616e-07,-0.0776839,-1.08092e-05
33.5526,41.0572,2.67073,4.99999,-0.00791091,-1.234e-06,-0.0906893,-1.00553e-05
33.3447,41.163,2.66993,4.99999,-0.0122385,-1.70413e-06,-0.104646,1.76873e-06
33.1369,41.2691,2.66863,4.99999,-0.0172321,-1.62143e-06,-0.119483,3.22425e-05
32.9292,41.3754,2.66676,4.99999,-0.0229338,-1.13953e-07,-0.135094,8.27515e-05
32.7217,41.4821,2.66423,4.99999,-0.0293803,3.75504e-06,-0.15134,0.000137678
32.5145,41.5893,2.66095,4.99999,-0.0366022,1.01921e-05,-0.168038,0.000148289
32.3076,41.6972,2.65683,4.99999,-0.0446208,1.71253e-05,-0.184958,6.93179e-06
32.1012,41.8059,2.65178,4.99999,-0.0534468,1.74494e-05,-0.201818,-0.000501313
31.8953,41.9157,2.6457,4.99999,-0.0630774,-5.98925e-06,-0.218278,-0.00180723
31.6901,42.0268,2.63848,4.99999,-0.0734934,-9.0485e-05,-0.233931,-0.00485386
31.4857,42.1393,2.63004,5,-0.0846564,-0.000317425,-0.2483,-0.012086
31.2823,42.2535,2.62027,5,-0.096505,-0.000882497,-0.26083,-0.0304005
31.08,42.3697,2.6091,5,-0.108952,-0.00230386,-0.270877,-0.0773409
30.879,42.4882,2.59643,5,-0.121878,-0.00591988,-0.277705,-0.197047
30.6795,42.6092,2.58221,5,-0.135129,-0.0151327,-0.28048,-0.330014
30.4817,42.733,2.56638,4.9996,-0.148514,-0.0305623,-0.278257,-0.461311
30.286,42.86,2.54891,4.99847,-0.161792,-0.0521306,-0.269985,-0.590801
30.0925,42.9903,2.52981,4.99634,-0.174675,-0.0797532,-0.254503,-0.718347
29.9017,43.1242,2.50911,4.99291,-0.18682,-0.113339,-0.230548,-0.843779
29.7138,43.2619,2.48688,4.98791,-0.197821,-0.152789,-0.196768,-0.966889
