x,y,theta,v,phi,a,omega,jerk
71.4842,18.2999,2.23729,3.92784,0.22,1.34688,-7.29189e-07,-1.09082
71.3577,18.4608,2.26159,3.99802,0.22,1.28993,-9.08508e-07,-1.08215
71.2249,18.6214,2.28611,4.06523,0.22,1.23342,-1.1507e-06,-1.07038
71.086,18.7813,2.31085,4.12949,0.22,1.17754,-1.49431e-06,-1.05602
70.9408,18.9402,2.33581,4.19084,0.219999,1.1224,-7.11072e-05,-1.03952
70.7896,19.0978,2.36098,4.2493,0.219996,1.06812,-0.0639659,-1.02129
70.6322,19.2536,2.38636,4.30494,0.216601,1.0148,-0.125069,-1.00173
70.4689,19.4074,2.41154,4.35779,0.209962,0.962493,-0.173464,-0.981216
70.2996,19.5588,2.43613,4.40791,0.200755,0.91126,-0.210367,-0.960069
70.1248,19.7078,2.45981,4.45537,0.18959,0.861132,-0.237041,-0.93856
69.9445,19.8541,2.4823,4.50021,0.177009,0.812127,-0.254753,-0.916906
69.7591,19.9978,2.50341,4.54249,0.163487,0.764252,-0.264732,-0.895276
69.5689,20.1388,2.52302,4.58229,0.149436,0.717507,-0.268145,-0.873793
69.3744,20.2773,2.54102,4.61964,0.135204,0.671883,-0.266081,-0.852542
69.1757,20.4133,2.55738,4.65462,0.121081,0.627369,-0.259541,-0.831576
68.9734,20.5471,2.57209,4.68728,0.107306,0.58395,-0.249433,-0.810925
68.7677,20.6788,2.58517,4.71767,0.0940665,0.541609,-0.236571,-0.790598
68.5589,20.8087,2.59667,4.74586,0.0815101,0.500329,-0.221679,-0.770594
68.3474,20.9369,2.60666,4.7719,0.0697441,0.460094,-0.205389,-0.750902
68.1334,21.0636,2.61522,4.79584,0.0588428,0.420887,-0.188248,-0.731506
67.9173,21.1892,2.62245,4.81774,0.0488512,0.382693,-0.170725,-0.712386
67.6993,21.3138,2.62845,4.83765,0.0397897,0.345497,-0.153213,-0.693525
67.4796,21.4375,2.63334,4.85562,0.0316576,0.309286,-0.136037,-0.674905
67.2586,21.5607,2.63722,4.87171,0.0244373,0.274047,-0.119456,-0.656511
67.0363,21.6834,2.64019,4.88596,0.0180969,0.239768,-0.103676,-0.638327
66.813,21.8057,2.64238,4.89842,0.0125942,0.206439,-0.0888483,-0.620345
66.5889,21.928,2.64388,4.90915,0.0078784,0.174049,-0.0750812,-0.602554
66.3641,22.0501,2.64478,4.91818,0.00389335,0.142588,-0.0624426,-0.584949
66.1387,22.1723,2.64519,4.92558,0.000579104,0.112046,-0.0509666,-0.567525
65.913,22.2945,2.64517,4.93139,-0.00212603,0.0824132,-0.0406588,-0.550279
65.687,22.4169,2.64482,4.93565,-0.00428406,0.0536814,-0.0315011,-0.53321
65.4609,22.5395,2.6442,4.93842,-0.00595603,0.0258408,-0.0234565,-0.516315
65.2347,22.6623,2.64338,4.93974,-0.00720103,-0.00111772,-0.016473,-0.499597
65.0085,22.7853,2.6424,4.93965,-0.00807536,-0.0272033,-0.0104873,-0.483054
64.7825,22.9085,2.64132,4.9382,-0.00863199,-0.052425,-0.00542848,-0.466687
64.5567,23.032,2.64017,4.93544,-0.00892011,-0.0767923,-0.00122053,-0.450498
64.3311,23.1556,2.63899,4.9314,-0.00898489,-0.100314,0.00221509,-0.434488
64.1059,23.2794,2.63781,4.92615,-0.00886733,-0.123,0.00495741,-0.418656
63.8811,23.4033,2.63665,4.91971,-0.0086042,-0.14486,0.00708427,-0.403005
63.6567,23.5274,2.63553,4.91213,-0.00822819,-0.165902,0.00867094,-0.387535
63.4328,23.6514,2.63446,4.90345,-0.00776797,-0.186136,0.00978912,-0.372246
63.2094,23.7755,2.63346,4.89373,-0.00724839,-0.205572,0.0105061,-0.357139
62.9865,23.8996,2.63253,4.88298,-0.00669076,-0.22422,0.0108844,-0.342214
62.7643,24.0236,2.63168,4.87127,-0.00611305,-0.242088,0.0109813,-0.327473
62.5427,24.1476,2.6309,4.85863,-0.00553021,-0.259186,0.0108484,-0.312915
62.3218,24.2713,2.6302,4.84509,-0.00495441,-0.275525,0.0105324,-0.29854
62.1016,24.3949,2.62958,4.83071,-0.00439538,-0.291112,0.0100743,-0.284348
61.8822,24.5182,2.62903,4.81551,-0.00386067,-0.305959,0.00951026,-0.270341
61.6634,24.6413,2.62855,4.79954,-0.0033559,-0.320074,0.00887137,-0.256517
61.4455,24.764,2.62814,4.78283,-0.00288503,-0.333468,0.00818434,-0.242876
61.2284,24.8865,2.62778,4.76542,-0.00245064,-0.346149,0.00747162,-0.22942
61.0121,25.0085,2.62748,4.74736,-0.00205407,-0.358128,0.00675185,-0.216147
60.7967,25.1302,2.62723,4.72867,-0.0016957,-0.369414,0.00604021,-0.203059
60.5821,25.2514,2.62703,4.70939,-0.00137511,-0.380016,0.00534879,-0.190154
60.3685,25.3722,2.62687,4.68956,-0.00109121,-0.389945,0.00468692,-0.177433
60.1557,25.4925,2.62674,4.66922,-0.000842447,-0.399209,0.0040616,-0.164896
59.9439,25.6123,2.62664,4.64839,-0.000626871,-0.407819,0.00347774,-0.152543
59.7331,25.7317,2.62657,4.62711,-0.000442285,-0.415784,0.00293849,-0.140374
59.5232,25.8504,2.62652,4.60542,-0.000286319,-0.423113,0.00244557,-0.128389
59.3143,25.9686,2.62649,4.58335,-0.000156517,-0.429817,0.00199944,-0.116588
59.1065,26.0863,2.62648,4.56092,-5.0393e-05,-0.435904,0.0015996,-0.10497
58.8996,26.2034,2.62647,4.53818,3.45082e-05,-0.441385,0.00124474,-0.0935365
58.6938,26.3199,2.62648,4.51516,0.000100575,-0.446269,0.000932977,-0.0822867
58.489,26.4358,2.62649,4.49188,0.000150094,-0.450565,0.000661952,-0.0712208
58.2853,26.5511,2.62651,4.46838,0.000185228,-0.454284,0.000429001,-0.0603387
58.0826,26.6658,2.62654,4.44468,0.000207998,-0.457434,0.000231257,-0.0496405
57.881,26.7799,2.62656,4.42082,0.000220273,-0.460026,6.57443e-05,-0.0391261
57.6805,26.8934,2.62659,4.39683,0.000223762,-0.462069,-7.05416e-05,-0.0287956
57.4811,27.0063,2.62662,4.37273,0.000220018,-0.463573,-0.000180571,-0.0186488
57.2827,27.1185,2.62664,4.34855,0.000210434,-0.464546,-0.00026723,-0.00868591
57.0855,27.2301,2.62667,4.32432,0.00019625,-0.465,-0.000333282,0.00109321
56.8894,27.3411,2.62669,4.30007,0.000178561,-0.464943,-0.000381339,0.0106885
56.6943,27.4514,2.62671,4.27582,0.000158321,-0.464385,-0.000413844,0.0201
56.5004,27.5612,2.62673,4.2516,0.000136355,-0.463335,-0.000433054,0.0293277
56.3075,27.6703,2.62674,4.22743,0.00011337,-0.461804,-0.00044104,0.0383716
56.1157,27.7787,2.62676,4.20335,8.99611e-05,-0.4598,-0.000439679,0.0472318
55.9251,27.8866,2.62677,4.17937,6.66244e-05,-0.457334,-0.000430659,0.0559081
55.7355,27.9938,2.62677,4.15552,4.37665e-05,-0.454415,-0.000415485,0.0644007
55.547,28.1005,2.62678,4.13182,2.17139e-05,-0.451052,-0.000395489,0.0727095
55.3596,28.2065,2.62678,4.1083,7.22701e-07,-0.447256,-0.000371833,0.0808345
55.1732,28.3119,2.62678,4.08497,-1.90129e-05,-0.443035,-0.000345527,0.0887757
54.9879,28.4167,2.62678,4.06187,-3.73523e-05,-0.4384,-0.000317437,0.0965331
54.8037,28.5209,2.62677,4.039,-5.42008e-05,-0.43336,-0.000288298,0.104107
54.6204,28.6246,2.62677,4.0164,-6.95027e-05,-0.427924,-0.000258725,0.111497
54.4383,28.7276,2.62676,3.99409,-8.32349e-05,-0.422103,-0.000229226,0.118703
54.2571,28.8301,2.62675,3.97208,-9.54015e-05,-0.415905,-0.000200215,0.125725
54.0769,28.932,2.62674,3.95039,-0.000106028,-0.40934,-0.000172019,0.132564
53.8977,29.0334,2.62673,3.92904,-0.000115158,-0.402419,-0.000144892,0.139218
53.7195,29.1342,2.62672,3.90806,-0.000122849,-0.39515,-0.000119022,0.145689
53.5422,29.2345,2.62671,3.88745,-0.000129166,-0.387543,-9.45435e-05,0.151977
53.3659,29.3343,2.62669,3.86724,-0.000134184,-0.379607,-7.15426e-05,0.15808
53.1905,29.4335,2.62668,3.84745,-0.000137981,-0.371354,-5.00657e-05,0.164
53.016,29.5323,2.62666,3.82808,-0.000140639,-0.362791,-3.01265e-05,0.169735
52.8423,29.6305,2.62665,3.80916,-0.000142238,-0.353928,-1.17119e-05,0.175287
52.6695,29.7283,2.62664,3.79071,-0.000142859,-0.344776,5.21295e-06,0.180656
52.4976,29.8256,2.62662,3.77273,-0.000142583,-0.335343,2.06993e-05,0.18584
52.3265,29.9224,2.62661,3.75524,-0.000141484,-0.32564,3.48109e-05,0.190841
52.1562,30.0188,2.62659,3.73826,-0.000139636,-0.315676,4.76205e-05,0.195657
51.9866,30.1147,2.62658,3.7218,-0.000137109,-0.30546,5.92064e-05,0.20029
51.8178,30.2103,2.62657,3.70587,-0.000133966,-0.295002,6.965e-05,0.20474
51.6497,30.3054,2.62655,3.69049,-0.00013027,-0.284312,7.90333e-05,0.209005
51.4823,30.4001,2.62654,3.67566,-0.000126075,-0.273399,8.74371e-05,0.213086
51.3156,30.4945,2.62653,3.66141,-0.000121434,-0.262273,9.49395e-05,0.216984
51.1495,30.5884,2.62652,3.64773,-0.000116395,-0.250944,0.000101614,0.220698
50.9841,30.6821,2.62651,3.63464,-0.000111001,-0.23942,0.00010753,0.224228
50.8193,30.7754,2.62649,3.62216,-0.000105294,-0.227713,0.000112749,0.227574
50.655,30.8684,2.62648,3.61029,-9.93098e-05,-0.21583,0.000117327,0.230737
50.4912,30.9611,2.62648,3.59903,-9.30825e-05,-0.203783,0.000121312,0.233715
50.328,31.0535,2.62647,3.58841,-8.66437e-05,-0.19158,0.000124746,0.23651
50.1653,31.1456,2.62646,3.57842,-8.00226e-05,-0.179231,0.000127659,0.239121
50.003,31.2374,2.62645,3.56907,-7.32469e-05,-0.166746,0.000130078,0.241548
49.8411,31.3291,2.62644,3.56038,-6.63427e-05,-0.154134,0.000132018,0.243791
49.6796,31.4205,2.62644,3.55234,-5.93357e-05,-0.141404,0.000133487,0.245851
49.5185,31.5117,2.62643,3.54497,-5.22506e-05,-0.128568,0.000134483,0.247726
49.3577,31.6027,2.62643,3.53826,-4.51127e-05,-0.115633,0.000135,0.249418
49.1973,31.6935,2.62642,3.53223,-3.79474e-05,-0.10261,0.000135019,0.250926
49.0371,31.7842,2.62642,3.52688,-3.0781e-05,-0.0895086,0.000134516,0.25225
48.8771,31.8748,2.62642,3.52221,-2.36414e-05,-0.0763378,0.00013346,0.25339
48.7174,31.9652,2.62642,3.51823,-1.65577e-05,-0.0631075,0.000131811,0.254347
48.5578,32.0555,2.62641,3.51494,-9.56162e-06,-0.0498273,0.000129524,0.255119
48.3984,32.1458,2.62641,3.51234,-2.68694e-06,-0.0365067,0.000126545,0.255708
48.2391,32.236,2.62641,3.51044,4.02964e-06,-0.0231554,0.000122817,0.256113
48.0799,32.3261,2.62641,3.50923,1.05484e-05,-0.00978292,0.000118278,0.256334
47.9208,32.4162,2.62641,3.50872,1.68262e-05,0.00360107,0.000112861,0.256371
47.7616,32.5063,2.62642,3.50891,2.28164e-05,0.016987,0.000106494,0.256224
47.6025,32.5964,2.62642,3.5098,2.84688e-05,0.0303653,9.91067e-05,0.255894
47.4433,32.6865,2.62642,3.51138,3.3729e-05,0.0437263,9.06255e-05,0.255379
47.2841,32.7766,2.62642,3.51366,3.85391e-05,0.0570605,8.09784e-05,0.254681
47.1247,32.8669,2.62643,3.51663,4.28372e-05,0.0703582,7.00959e-05,0.253799
46.9652,32.9571,2.62643,3.5203,4.65577e-05,0.0836099,5.79127e-05,0.252733
46.8056,33.0475,2.62644,3.52466,4.96315e-05,0.0968059,4.43707e-05,0.251483
46.6457,33.138,2.62644,3.52971,5.19865e-05,0.109937,2.94211e-05,0.25005
46.4857,33.2286,2.62645,3.53544,5.35481e-05,0.122993,1.30274e-05,0.248433
46.3253,33.3194,2.62645,3.54185,5.42395e-05,0.135964,-4.83087e-06,0.246631
46.1647,33.4103,2.62646,3.54894,5.39831e-05,0.148841,-2.41551e-05,0.244646
46.0037,33.5014,2.62646,3.5567,5.27011e-05,0.161615,-4.49227e-05,0.242477
45.8424,33.5928,2.62647,3.56513,5.03167e-05,0.174276,-6.70831e-05,0.240125
45.6807,33.6843,2.62647,3.57422,4.67562e-05,0.186813,-9.05523e-05,0.237588
45.5186,33.776,2.62648,3.58396,4.195e-05,0.199219,-0.000115207,0.234868
45.3561,33.8681,2.62648,3.59435,3.58351e-05,0.211482,-0.00014088,0.231964
45.1931,33.9603,2.62648,3.60537,2.83577e-05,0.223593,-0.000167351,0.228876
45.0295,34.0529,2.62649,3.61703,1.94753e-05,0.235544,-0.000194342,0.225604
44.8655,34.1457,2.62649,3.62932,9.16028e-06,0.247323,-0.000221508,0.222148
44.7009,34.2389,2.62649,3.64221,-2.5966e-06,0.258922,-0.00024843,0.218509
44.5357,34.3324,2.62649,3.65571,-1.57824e-05,0.270331,-0.000274607,0.214685
44.3699,34.4263,2.62649,3.66981,-3.03577e-05,0.281541,-0.000299446,0.210678
44.2035,34.5205,2.62649,3.68449,-4.62513e-05,0.292541,-0.000322255,0.206487
44.0363,34.6151,2.62648,3.69974,-6.33555e-05,0.303322,-0.00034223,0.202112
43.8686,34.71,2.62648,3.71556,-8.15199e-05,0.313875,-0.000358452,0.197554
43.7,34.8054,2.62647,3.73193,-0.000100545,0.32419,-0.000369874,0.192811
43.5308,34.9012,2.62646,3.74883,-0.000120177,0.334257,-0.000375316,0.187885
43.3608,34.9975,2.62645,3.76626,-0.000140097,0.344067,-0.000373456,0.182775
43.1899,35.0942,2.62643,3.7842,-0.000159919,0.353611,-0.000362823,0.177481
43.0183,35.1913,2.62642,3.80264,-0.000179177,0.362877,-0.000341799,0.172003
42.8459,35.289,2.6264,3.82156,-0.000197318,0.371858,-0.000308609,0.166341
42.6726,35.3871,2.62638,3.84095,-0.000213698,0.380543,-0.000261329,0.160496
42.4984,35.4857,2.62636,3.8608,-0.000227569,0.388923,-0.000197883,0.154466
42.3233,35.5848,2.62633,3.88108,-0.000238072,0.396989,-0.000116059,0.148253
42.1473,35.6845,2.62631,3.90178,-0.000244232,0.404729,-1.35192e-05,0.141856
41.9703,35.7847,2.62628,3.92288,-0.000244949,0.412136,0.000112183,0.135275
41.7924,35.8854,2.62626,3.94438,-0.000238995,0.419199,0.000263573,0.12851
41.6136,35.9868,2.62623,3.96624,-0.000225005,0.425909,0.000443222,0.121561
41.4337,36.0886,2.62621,3.98845,-0.000201481,0.432256,0.000653702,0.114428
41.2528,36.1911,2.62618,4.01099,-0.000166784,0.438231,0.000897534,0.107112
41.0709,36.2941,2.62616,4.03384,-0.000119146,0.443824,0.00117712,0.0996114
40.888,36.3977,2.62615,4.05698,-5.66687e-05,0.449025,0.00149465,0.091927
40.7041,36.5019,2.62614,4.0804,2.26624e-05,0.453824,0.00185204,0.0840588
40.519,36.6067,2.62614,4.10407,0.000120963,0.458213,0.00225079,0.0760066
40.3329,36.7122,2.62615,4.12796,0.000240427,0.462182,0.00269186,0.0677705
40.1458,36.8182,2.62617,4.15207,0.000383302,0.46572,0.00317553,0.0593505
39.9575,36.9248,2.62621,4.17635,0.000551849,0.468819,0.00370122,0.0507465
39.7681,37.0321,2.62626,4.2008,0.000748297,0.471469,0.0042673,0.0419586
39.5776,37.14,2.62634,4.22539,0.000974791,0.47366,0.00487088,0.0329867
39.386,37.2485,2.62644,4.25009,0.00123332,0.475382,0.00550759,0.0238309
39.1932,37.3576,2.62657,4.27489,0.00152565,0.476626,0.00617128,0.0144912
38.9993,37.4674,2.62674,4.29974,0.0018532,0.477383,0.00685376,0.00496745
38.8043,37.5777,2.62694,4.32464,0.00221697,0.477642,0.00754448,-0.00474021
38.6081,37.6886,2.62718,4.34955,0.00261741,0.477395,0.00823025,-0.0146318
38.4107,37.8001,2.62747,4.37445,0.00305424,0.476631,0.00889484,-0.0247072
38.2122,37.9123,2.62782,4.39931,0.00352635,0.475341,0.00951868,-0.0349666
38.0126,38.0249,2.62821,4.4241,0.00403157,0.473515,0.0100785,-0.0454096
37.8117,38.1382,2.62867,4.4488,0.0045665,0.471144,0.0105469,-0.0560364
37.6097,38.2519,2.6292,4.47337,0.00512629,0.468218,0.0108921,-0.0668466
37.4065,38.3662,2.6298,4.4978,0.00570441,0.464728,0.0110776,-0.0778402
37.2021,38.481,2.63046,4.52204,0.00629237,0.460664,0.011062,-0.0890167
36.9966,38.5963,2.6312,4.54607,0.0068795,0.456016,0.0107986,-0.100376
36.7898,38.712,2.63202,4.56985,0.00745266,0.450775,0.0102354,-0.111918
36.5819,38.8282,2.63291,4.59337,0.00799592,0.444931,0.00931481,-0.123641
36.3728,38.9448,2.63388,4.61658,0.00849032,0.438476,0.00797422,-0.135545
36.1626,39.0617,2.63491,4.63945,0.00891356,0.431398,0.0061458,-0.14763
35.9512,39.1791,2.636,4.66196,0.00923976,0.42369,0.00375714,-0.159894
35.7386,39.2967,2.63714,4.68406,0.00943918,0.415342,0.000731834,-0.172337
35.5249,39.4147,2.63832,4.70573,0.00947802,0.406343,-0.00300954,-0.184957
35.3101,39.533,2.63951,4.72693,0.00931828,0.396686,-0.00754821,-0.197753
35.0941,39.6515,2.64069,4.74763,0.00891765,0.386361,-0.0129656,-0.210726
34.8771,39.7703,2.64184,4.76779,0.00822948,0.375358,-0.0193414,-0.223873
34.659,39.8894,2.64291,4.78738,0.0072029,0.363669,-0.0267512,-0.237196
34.4399,40.0087,2.64387,4.80635,0.00578304,0.351284,-0.0352631,-0.250693
34.2198,40.1283,2.64466,4.82469,0.00391139,0.338195,-0.0449351,-0.264366
33.9987,40.2482,2.64522,4.84234,0.00152639,0.324391,-0.0558103,-0.278218
33.7768,40.3684,2.6455,4.85927,-0.00143584,0.309865,-0.067913,-0.292251
33.5541,40.4889,2.64541,4.87545,-0.00504043,0.294605,-0.0812428,-0.306472
33.3307,40.6099,2.64487,4.89083,-0.00935253,0.278604,-0.0957693,-0.320888
33.1066,40.7313,2.64378,4.90537,-0.0144356,0.261849,-0.111426,-0.335508
32.8819,40.8534,2.64206,4.91905,-0.0203497,0.244331,-0.128101,-0.350345
32.6569,40.9762,2.63957,4.93181,-0.0271489,0.226038,-0.145634,-0.365413
32.4316,41.0999,2.63621,4.94361,-0.0348787,0.206959,-0.163802,-0.380731
32.2062,41.2246,2.63185,4.95443,-0.0435727,0.18708,-0.182315,-0.396317
31.9808,41.3506,2.62636,4.96421,-0.0532494,0.166387,-0.200807,-0.41219
31.7556,41.478,2.6196,4.97291,-0.0639076,0.144865,-0.21882,-0.42837
31.531,41.6073,2.61144,4.98049,-0.0755218,0.122499,-0.2358,-0.444872
31.307,41.7385,2.60175,4.9869,-0.0880373,0.0992704,-0.251085,-0.461704
31.0841,41.8721,2.59039,4.99211,-0.101364,0.0751633,-0.263891,-0.478865
30.8625,42.0083,2.57725,4.99606,-0.11537,0.0501602,-0.273301,-0.496338
30.6425,42.1476,2.56223,4.9987,-0.129876,0.0242448,-0.278257,-0.514093
30.4245,42.2902,2.54526,5,-0.144645,-0.00259763,-0.277551,-0.587415
30.2089,42.4365,2.52627,5,-0.159377,-0.0332685,-0.269814,-0.689634
29.9961,42.587,2.50527,4.99845,-0.173698,-0.0692764,-0.253518,-0.791786
29.7865,42.7417,2.4823,4.99503,-0.187153,-0.110618,-0.226987,-0.893648
29.5808,42.9012,2.45746,4.98945,-0.199201,-0.157278,-0.188412,-0.994947
29.3793,43.0655,2.43094,4.98144,-0.209201,-0.209228,-0.135895,-1.09535
29.1825,43.2349,2.40301,4.97072,-0.216414,-0.26642,-0.0675091,-1.19448
28.9909,43.4093,2.37405,4.95702,-0.219997,-0.328787,-3.93028e-05,-1.2919
28.805,43.5887,2.34455,4.94006,-0.22,-0.396241,-1.42413e-06,-1.38719
28.6251,43.7728,2.31502,4.91959,-0.22,-0.468671,-1.08197e-06,-1.47984
28.4514,43.9614,2.28544,4.89533,-0.22,-0.545938,-8.42019e-07,-1.56933
28.2842,44.1541,2.25584,4.86705,-0.22,-0.627878,-6.67447e-07,-1.65507
28.1237,44.3505,2.22622,4.83448,-0.22,-0.714294,-5.37382e-07,-1.73643
27.9702,44.5503,2.19659,4.7974,-0.22,-0.804959,-4.12459e-07,-1.81275
27.8237,44.7529,2.16695,4.75559,-0.22,-0.899608,-3.23567e-07,-1.88333
27.6846,44.958,2.13735,4.70884,-0.22,-0.997943,-2.59226e-07,-1.9475
27.5528,45.1651,2.10781,4.65694,-0.22,-1.09963,-2.11008e-07,-2.0046
27.4287,45.3736,2.07835,4.59974,-0.22,-1.20429,-1.73796e-07,-2.05394
27.3122,45.5831,2.04901,4.53707,-0.22,-1.31154,-1.44336e-07,-2.09486
27.2034,45.793,2.01983,4.46879,-0.22,-1.42092,-1.20472e-07,-2.12668
27.1023,46.0028,1.99083,4.39479,-0.22,-1.53196,-1.0073e-07,-2.14875
27.0089,46.2119,1.96206,4.31499,-0.22,-1.64415,-8.40655e-08,-2.1604
26.9231,46.4198,1.93354,4.22932,-0.22,-1.75695,-6.97212e-08,-2.16097
26.8449,46.6259,1.9053,4.13776,-0.22,-1.86978,-5.71303e-08,-2.1498
26.7741,46.8296,1.8774,4.04029,-0.22,-1.98203,-4.58571e-08,-2.12624
26.7105,47.0303,1.84985,3.93695,-0.22,-2.09305,-3.55555e-08,-2.08964
26.654,47.2275,1.82271,3.8278,-0.22,-2.20216,-2.5941e-08,-2.03937
26.6043,47.4207,1.796,3.71293,-0.22,-2.30864,-1.67702e-08,-1.97479
26.5611,47.6093,1.76975,3.59249,-0.22,-2.41175,-7.82501e-09,-1.89526
26.5241,47.7929,1.74401,3.46665,-0.22,-2.51071,1.10037e-09,-1.80018
26.4929,47.9708,1.71881,3.33563,-0.22,-2.6047,1.02105e-08,-1.68892
26.4673,48.1428,1.69417,3.19967,-0.22,-2.69288,1.972e-08,-1.56088
26.4468,48.3082,1.67014,3.05909,-0.22,-2.77438,2.98653e-08,-1.41547
26.431,48.4669,1.64674,2.91423,-0.22,-2.84829,4.09188e-08,-1.25211
26.4195,48.6183,1.624,2.76549,-0.22,-2.91366,5.32062e-08,-1.07023
26.4118,48.7622,1.60195,2.6133,-0.22,-2.96954,6.71293e-08,-0.869275
26.4076,48.8984,1.58061,2.45816,-0.22,-3.01493,8.31978e-08,-0.648702
26.4063,49.0265,1.56001,2.30063,-0.22,-3.0488,1.02073e-07,-0.407988
26.4076,49.1463,1.54015,2.14129,-0.22,-3.0701,1.24634e-07,-0.146623
26.411,49.2579,1.52107,1.9808,-0.22,-3.07776,1.52071e-07,0.135882
26.4162,49.361,1.50276,1.81988,-0.22,-3.07067,1.86032e-07,0.439998
26.4226,49.4556,1.48525,1.65928,-0.22,-3.04769,2.28851e-07,0.766175
26.43,49.5417,1.46853,1.49985,-0.22,-3.00769,2.83912e-07,1.11484
26.438,49.6195,1.4526,1.34245,-0.22,-2.94948,3.56258e-07,1.4864
26.4462,49.689,1.43746,1.18805,-0.22,-2.87187,4.53633e-07,1.88123
26.4545,49.7503,1.42311,1.03765,-0.22,-2.77364,5.88748e-07,2.2997
26.4624,49.8038,1.40951,0.892324,-0.22,-2.65357,1.77311e-05,2.74212
26.4699,49.8497,1.39667,0.753213,-0.219999,-2.51039,0.126353,3.20879
26.4767,49.8883,1.38453,0.621519,-0.213292,-2.34285,0.264696,3.69922
26.4827,49.9202,1.3732,0.498513,-0.199243,-2.1497,0.376077,4.21198
26.4878,49.9456,1.36267,0.385532,-0.179282,-1.92978,0.462267,4.74494
26.492,49.9653,1.35288,0.283976,-0.154747,-1.68204,0.525665,5.29537
26.4952,49.9797,1.3437,0.1953,-0.126846,-1.40555,0.569163,5.86011
26.4974,49.9896,1.33499,0.121007,-0.096637,-1.09957,0.596042,6.43573
26.4989,49.9958,1.32658,0.0626407,-0.0650011,-0.763542,0.609924,7.01859
26.4997,49.9989,1.31835,0.0217741,-0.0326284,-0.397079,0.614741,7.60496
26.5,50,1.31019,0,0,0,0,0
