x,y,theta,v,phi,a,omega,jerk
83,19.9964,3.12538,1,0,0,0,2.33195
82.9521,19.9972,3.12205,1.00031,-0.00090279,0.111954,-0.788887,2.18804
82.9042,19.9982,3.11872,1.00599,-0.0395172,0.216998,-0.712939,2.04595
82.856,19.9993,3.11448,1.0167,-0.074414,0.315221,-0.636861,1.90692
82.8073,20.0007,3.10942,1.0321,-0.105587,0.40677,-0.560507,1.77201
82.7578,20.0023,3.10361,1.05188,-0.133023,0.491841,-0.483827,1.6421
82.7075,20.0042,3.09712,1.07572,-0.156705,0.570676,-0.406871,1.51788
82.656,20.0066,3.09001,1.10333,-0.176621,0.643547,-0.329788,1.39987
82.6032,20.0093,3.08234,1.13442,-0.192763,0.710753,-0.252826,1.28839
82.5489,20.0126,3.07419,1.16871,-0.205138,0.772607,-0.176328,1.18359
82.493,20.0164,3.06563,1.20595,-0.213769,0.829429,-0.100725,1.08545
82.4354,20.0208,3.05675,1.24589,-0.2187,0.88154,-0.0265491,0.99379
82.3759,20.0259,3.04765,1.28832,-0.219999,0.92925,-6.70409e-06,0.908297
82.3144,20.0317,3.03842,1.33303,-0.219999,0.972856,4.79825e-07,0.828594
82.2509,20.0383,3.02911,1.3798,-0.219999,1.01264,5.39338e-07,0.754319
82.1852,20.0457,3.01969,1.42847,-0.219999,1.04885,6.08842e-07,0.68512
82.1173,20.0541,3.01017,1.47887,-0.219999,1.08174,6.92049e-07,0.620657
82.047,20.0634,3.00051,1.53083,-0.219999,1.11154,7.91796e-07,0.560603
81.9744,20.0738,2.99071,1.58421,-0.219999,1.13845,9.11671e-07,0.504642
81.8994,20.0852,2.98076,1.63887,-0.219999,1.16268,1.05644e-06,0.452469
81.8218,20.0978,2.97063,1.69468,-0.219999,1.1844,1.23251e-06,0.403793
81.7418,20.1116,2.96034,1.75152,-0.219999,1.20379,1.45101e-06,0.358336
81.6593,20.1268,2.94985,1.80929,-0.219999,1.22099,1.75305e-06,0.31583
81.5742,20.1433,2.93916,1.86787,-0.219999,1.23615,1.37444e-05,0.276023
81.4865,20.1614,2.92827,1.92717,-0.219998,1.2494,0.0125638,0.238675
81.3963,20.1809,2.91716,1.98711,-0.219383,1.26086,0.0457238,0.203556
81.3034,20.2022,2.90585,2.04758,-0.217145,1.27063,0.0755336,0.170436
81.208,20.2251,2.89443,2.10852,-0.213448,1.27882,0.101964,0.1391
81.1101,20.2498,2.88296,2.16985,-0.208457,1.2855,0.125065,0.109343
