x,y,theta,v,phi,a,omega,jerk
24.5376,28.769,-1.13756,3.73727,-0.0175165,0.781769,-0.00452958,0.0485752
24.6371,28.5536,-1.13965,3.78693,-0.0178077,0.784857,-0.00194771,0.0288929
24.7374,28.3351,-1.14181,3.83678,-0.0179329,0.786694,0.00135315,0.0088325
24.8386,28.1135,-1.14402,3.88676,-0.0178459,0.787255,0.00548308,-0.0115855
24.9406,27.8888,-1.14625,3.93677,-0.0174935,0.786519,0.0105574,-0.0323404
25.0434,27.661,-1.14846,3.98673,-0.0168148,0.784463,0.0166943,-0.0534119
25.147,27.43,-1.15063,4.03656,-0.0157417,0.781067,0.0240111,-0.0747804
25.2514,27.196,-1.15269,4.08618,-0.0141983,0.776314,0.0326204,-0.0964281
25.3566,26.9588,-1.15459,4.1355,-0.0121015,0.770184,0.0426237,-0.11834
25.4626,26.7186,-1.15624,4.18443,-0.00936167,0.762661,0.0541048,-0.140504
25.5695,26.4754,-1.15755,4.23288,-0.00588384,0.753729,0.0671211,-0.162915
25.6773,26.2292,-1.15842,4.28076,-0.00156932,0.743372,0.081693,-0.185574
25.786,25.9801,-1.15871,4.32799,0.00368187,0.731575,0.0977918,-0.208489
25.8959,25.7283,-1.1583,4.37446,0.00996788,0.718321,0.115325,-0.231682
26.0071,25.4738,-1.15701,4.4201,0.0173809,0.703593,0.134122,-0.255185
26.1198,25.2167,-1.15468,4.4648,0.0260023,0.687371,0.153912,-0.279042
26.2343,24.9574,-1.1511,4.50847,0.0358957,0.669632,0.174307,-0.303314
26.3508,24.6959,-1.14608,4.55102,0.0471,0.65035,0.194775,-0.328073
26.4697,24.4326,-1.13938,4.59234,0.0596201,0.629494,0.21462,-0.353403
26.5915,24.1677,-1.13078,4.63234,0.0734157,0.607028,0.232949,-0.379396
26.7166,23.9015,-1.12006,4.67092,0.0883896,0.582909,0.248646,-0.406143
26.8456,23.6345,-1.10701,4.70796,0.104372,0.55709,0.260339,-0.433728
26.9792,23.3671,-1.09141,4.74336,0.121107,0.529518,0.266371,-0.462212
27.118,23.0998,-1.07312,4.77702,0.138229,0.500135,0.264766,-0.49162
27.2626,22.8332,-1.05201,4.80881,0.155248,0.468882,0.253212,-0.52192
27.4138,22.568,-1.02806,4.83862,0.171525,0.435703,0.229047,-0.553008
27.5724,22.3049,-1.00133,4.86632,0.186248,0.400548,0.189275,-0.584689
27.7388,22.0446,-0.972024,4.89179,0.198414,0.363379,0.130615,-0.616673
27.9137,21.788,-0.940515,4.9149,0.20681,0.324177,0.0496121,-0.648583
28.0975,21.5359,-0.907387,4.93553,0.209999,0.282946,9.09761e-06,-0.67998
28.2903,21.2889,-0.873477,4.95353,0.21,0.239719,1.1866e-06,-0.710378
28.4921,21.0477,-0.839307,4.96879,0.21,0.194559,8.49999e-07,-0.739246
28.7027,20.8129,-0.804888,4.98118,0.21,0.147565,6.23512e-07,-0.766045
28.9218,20.5849,-0.770237,4.99058,0.21,0.0988669,4.76034e-07,-0.790228
29.1491,20.3642,-0.735374,4.99689,0.21,0.0486314,3.74654e-07,-0.811245
29.3842,20.1513,-0.700318,5,0.21,-0.00294005,3.02067e-07,-0.961343
29.6268,19.9467,-0.665089,5,0.21,-0.0640534,2.47887e-07,-1.16073
29.8764,19.7507,-0.629707,4.99618,0.21,-0.137842,2.06198e-07,-1.35521
30.1327,19.5638,-0.594196,4.98767,0.21,-0.223994,1.73346e-07,-1.54416
30.3949,19.3865,-0.558587,4.97368,0.21,-0.322157,1.46898e-07,-1.72696
30.6625,19.219,-0.522915,4.95345,0.21,-0.431941,1.25193e-07,-1.90299
30.9349,19.0619,-0.487221,4.92625,0.21,-0.552916,1.07068e-07,-2.07159
31.2111,18.9154,-0.451552,4.89135,0.21,-0.684609,9.16787e-08,-2.23212
31.4904,18.7798,-0.415957,4.84808,0.21,-0.826506,7.84005e-08,-2.3839
31.7718,18.6554,-0.380494,4.79579,0.21,-0.978052,6.67566e-08,-2.52625
