x,y,theta,v,phi,a,omega,jerk
83,39,3.11866,1,0,0,0,1.94397
82.9485,39.0011,3.11808,1.00018,-0.000150597,0.1002,-0.139909,1.84995
82.897,39.0022,3.11751,1.00551,-0.00748447,0.195555,-0.125481,1.75777
82.8452,39.0034,3.11677,1.01575,-0.014062,0.286158,-0.111775,1.66747
82.7929,39.0046,3.1159,1.03064,-0.0199211,0.372106,-0.0987379,1.57908
82.7398,39.0059,3.11489,1.04995,-0.0250969,0.453498,-0.0863251,1.49261
82.6858,39.0073,3.11376,1.07345,-0.0296219,0.530433,-0.0745046,1.40808
82.6305,39.0088,3.11253,1.10089,-0.0335274,0.603012,-0.0632533,1.3255
82.5738,39.0104,3.1112,1.13207,-0.036843,0.671333,-0.0525565,1.24487
82.5155,39.012,3.10977,1.16676,-0.039598,0.735499,-0.0424062,1.16618
82.4555,39.0139,3.10825,1.20475,-0.0418209,0.795609,-0.0327997,1.08943
82.3935,39.0159,3.10665,1.24583,-0.0435402,0.851763,-0.0237387,1.01459
82.3293,39.0181,3.10498,1.28979,-0.0447845,0.904059,-0.0152279,0.94167
82.263,39.0204,3.10324,1.33644,-0.0455828,0.952597,-0.00727403,0.870637
82.1942,39.023,3.10145,1.38558,-0.0459641,0.997473,0.000115603,0.801479
82.1229,39.0258,3.09961,1.43703,-0.045958,1.03878,0.00693358,0.734178
82.049,39.0288,3.09773,1.4906,-0.0455946,1.07663,0.0131735,0.668717
81.9723,39.0321,3.09583,1.54611,-0.044904,1.1111,0.0188306,0.605077
81.8927,39.0357,3.0939,1.60339,-0.0439169,1.14228,0.0239026,0.543243
81.8103,39.0395,3.09197,1.66228,-0.042664,1.17028,0.0283899,0.483199
81.7248,39.0437,3.09004,1.7226,-0.0411758,1.19519,0.0322962,0.424928
81.6362,39.0482,3.08813,1.7842,-0.0394829,1.21709,0.0356289,0.368417
81.5445,39.053,3.08625,1.84692,-0.0376153,1.23608,0.0383989,0.313653
