x,y,theta,v,phi,a,omega,jerk
83,28.3586,3.12538,1,0,0,0,1.26647
82.95,28.3594,3.12337,1.00014,-0.000633627,0.0634504,-0.583662,1.19874
82.9,28.3604,3.12135,1.00344,-0.0304004,0.123507,-0.534224,1.13193
82.8498,28.3614,3.11862,1.00975,-0.0576458,0.180217,-0.485452,1.06668
82.7993,28.3626,3.11524,1.01889,-0.0824038,0.233658,-0.437529,1.00352
82.7484,28.3639,3.11127,1.0307,-0.104718,0.283934,-0.390678,0.942903
82.6969,28.3655,3.10676,1.04502,-0.124642,0.331174,-0.34517,0.885145
82.6447,28.3673,3.10177,1.0617,-0.142246,0.375519,-0.301323,0.830461
82.5916,28.3695,3.09635,1.08058,-0.157614,0.417125,-0.259495,0.778956
82.5376,28.3719,3.09055,1.10154,-0.170848,0.456151,-0.219664,0.73066
82.4826,28.3747,3.08439,1.12444,-0.182051,0.492757,-0.181824,0.685543
82.4265,28.378,3.07791,1.14917,-0.191324,0.527103,-0.145978,0.643523
82.3691,28.3816,3.07115,1.17561,-0.198769,0.559343,-0.112137,0.604478
82.3105,28.3858,3.06412,1.20366,-0.204488,0.589628,-0.0803107,0.568251
82.2505,28.3905,3.05687,1.23321,-0.208583,0.618097,-0.0505117,0.534666
82.189,28.3957,3.04942,1.26418,-0.211159,0.644884,-0.0227478,0.503527
82.1261,28.4015,3.0418,1.29649,-0.21232,0.670111,0.00297799,0.474631
82.0616,28.408,3.03405,1.33005,-0.212168,0.69389,0.02667,0.44777
81.9955,28.4152,3.02621,1.3648,-0.210808,0.716323,0.0483399,0.422738
81.9277,28.423,3.0183,1.40067,-0.208342,0.737502,0.0680067,0.399334
81.8582,28.4317,3.01036,1.43759,-0.204874,0.757509,0.0856979,0.377365
81.7869,28.4411,3.00242,1.47551,-0.200503,0.776415,0.101449,0.356652
81.7138,28.4513,2.99451,1.51437,-0.195329,0.794283,0.115305,0.337025
81.6389,28.4624,2.98667,1.55412,-0.189449,0.811168,0.127318,0.318331
81.5621,28.4744,2.97892,1.59472,-0.182956,0.827116,0.137547,0.300432
81.4834,28.4874,2.9713,1.63611,-0.175941,0.842168,0.146059,0.283205
81.4028,28.5013,2.96383,1.67825,-0.168492,0.856356,0.152928,0.266543
81.3202,28.5161,2.95653,1.72111,-0.160692,0.86971,0.158231,0.250353
81.2356,28.532,2.94944,1.76462,-0.152623,0.882253,0.162052,0.234557
81.149,28.5488,2.94256,1.80877,-0.144358,0.894004,0.164477,0.21909
81.0604,28.5667,2.93594,1.8535,-0.13597,0.904981,0.165597,0.2039
80.9696,28.5857,2.92958,1.89878,-0.127524,0.915196,0.165505,0.188945
80.8768,28.6057,2.92349,1.94457,-0.119083,0.924662,0.164296,0.174193
80.7819,28.6267,2.9177,1.99083,-0.110704,0.933389,0.162066,0.159622
80.6848,28.6488,2.91221,2.03753,-0.102439,0.941386,0.15891,0.145216
80.5856,28.672,2.90704,2.08463,-0.0943344,0.948661,0.154926,0.130966
80.4842,28.6962,2.90218,2.13209,-0.0864332,0.955223,0.150209,0.116868
80.3806,28.7215,2.89765,2.17988,-0.0787725,0.961078,0.144854,0.102923
80.2749,28.7479,2.89345,2.22796,-0.071385,0.966234,0.138952,0.0891338
80.1669,28.7753,2.88957,2.2763,-0.0642985,0.9707,0.132593,0.0755065
80.0567,28.8037,2.88602,2.32486,-0.0575362,0.974483,0.125866,0.0620489
79.9442,28.8331,2.88278,2.37361,-0.051117,0.977592,0.118853,0.0487696
79.8294,28.8634,2.87986,2.42252,-0.0450555,0.980035,0.111635,0.035678
79.7124,28.8948,2.87725,2.47155,-0.0393621,0.981822,0.104286,0.0227834
79.5931,28.9271,2.87494,2.52066,-0.0340435,0.982964,0.096878,0.0100952
79.4716,28.9603,2.87291,2.56984,-0.0291028,0.98347,0.0894764,-0.00237798
79.3477,28.9945,2.87115,2.61903,-0.0245395,0.98335,0.0821421,-0.014628
79.2215,29.0295,2.86966,2.66823,-0.0203502,0.982618,0.0749301,-0.0266474
